CustomerID,Recency,Frequency,Monetary,Orders,Revenue,LastPurchase,FirstPurchase,R_score,F_score,M_score,RFM_Score,CustomerRank,CustomerTier,HistoricalCLV,CustomerRevenue,CustomerProfit,CustomerMargin,LifetimeDays,PurchaseIntervalDays,AverageCLV,PredictedCLV
14590.0,60,20,2993.37,20,2993.37,2010-10-11 12:06:00,2009-12-07 14:10:00,2,4,4,244,574,Lower,2993.37,2993.37,898.01,0.29999966592836835,308,15.4,2993.37,3292.71
17861.0,21,10,2990.41,10,2990.41,2010-11-19 13:43:00,2009-12-10 11:27:00,3,4,4,344,575,Lower,2990.41,2990.41,897.12,0.2999989967930819,345,34.5,2990.41,3289.45
17032.0,183,8,2984.32,8,2984.32,2010-06-10 12:16:00,2009-12-10 15:36:00,1,4,4,144,576,Lower,2984.32,2984.32,895.3,0.30000134033883763,182,22.75,2984.32,3282.75
12406.0,35,3,2975.06,3,2975.06,2010-11-05 11:42:00,2010-01-11 14:04:00,3,3,4,334,577,Lower,2975.06,2975.06,892.52,0.3000006722553495,298,99.33333333333333,2975.06,3272.57
16444.0,26,13,2971.21,13,2971.21,2010-11-14 10:21:00,2010-03-24 14:06:00,3,4,4,344,578,Lower,2971.21,2971.21,891.36,0.29999899031034494,235,18.076923076923077,2971.21,3268.33
17526.0,1,9,2970.14,9,2970.14,2010-12-09 12:20:00,2009-12-17 16:18:00,4,4,4,444,579,Lower,2970.14,2970.14,891.04,0.2999993266310679,357,39.666666666666664,2970.14,3267.15
15222.0,108,10,2965.91,10,2965.91,2010-08-24 10:39:00,2009-12-16 13:49:00,2,4,4,244,580,Lower,2965.91,2965.91,889.77,0.29999898850605716,251,25.1,2965.91,3262.5
13985.0,10,7,2960.73,7,2960.73,2010-11-30 08:58:00,2010-02-09 13:56:00,4,4,4,444,581,Lower,2960.73,2960.73,888.22,0.30000033775454027,294,42.0,2960.73,3256.8
14882.0,26,12,2956.9500000000003,12,2956.9500000000003,2010-11-14 13:04:00,2010-03-30 15:02:00,3,4,4,344,582,Lower,2956.9500000000003,2956.9500000000003,887.08,0.2999983090684658,229,19.083333333333332,2956.9500000000003,3252.65
16736.0,141,5,2956.56,5,2956.56,2010-07-22 10:09:00,2009-12-03 16:12:00,1,4,4,144,583,Lower,2956.56,2956.56,886.97,0.30000067646183404,231,46.2,2956.56,3252.22
14047.0,8,10,2946.42,10,2946.42,2010-12-02 10:09:00,2010-02-01 10:05:00,4,4,4,444,584,Lower,2946.42,2946.42,883.93,0.30000135757970686,305,30.5,2946.42,3241.06
15939.0,10,1,2945.38,1,2945.38,2010-11-30 12:07:00,2010-11-30 12:07:00,4,1,4,414,585,Lower,2945.38,2945.38,883.61,0.299998641940938,1,1.0,2945.38,3239.92
12468.0,162,3,2941.2,3,2941.2,2010-07-01 10:28:00,2010-01-26 10:09:00,1,3,4,134,586,Lower,2941.2,2941.2,882.36,0.30000000000000004,157,52.333333333333336,2941.2,3235.32
13870.0,23,7,2941.14,7,2941.14,2010-11-17 15:47:00,2010-02-08 12:08:00,3,4,4,344,587,Lower,2941.14,2941.14,882.34,0.2999993199915679,283,40.42857142857143,2941.14,3235.25
14209.0,21,9,2919.84,9,2919.84,2010-11-19 13:58:00,2010-01-22 10:28:00,3,4,4,344,588,Lower,2919.84,2919.84,875.95,0.2999993150309606,302,33.55555555555556,2919.84,3211.82
14112.0,87,6,2919.44,6,2919.44,2010-09-14 13:41:00,2010-02-23 14:16:00,2,4,4,244,589,Lower,2919.44,2919.44,875.83,0.29999931493711124,203,33.833333333333336,2919.44,3211.38
14532.0,47,7,2912.93,7,2912.93,2010-10-24 12:24:00,2010-01-10 11:47:00,3,4,4,344,590,Lower,2912.93,2912.93,873.88,0.3000003432969553,288,41.142857142857146,2912.93,3204.22
13291.0,50,10,2909.68,10,2909.68,2010-10-21 19:01:00,2010-02-11 18:36:00,3,4,4,344,591,Lower,2909.68,2909.68,872.9,0.2999986252783811,253,25.3,2909.68,3200.65
17819.0,7,6,2907.65,6,2907.65,2010-12-03 14:26:00,2009-12-13 15:24:00,4,4,4,444,592,Lower,2907.65,2907.65,872.3,0.3000017196017402,355,59.166666666666664,2907.65,3198.42
14441.0,10,7,2898.8,7,2898.8,2010-11-30 19:35:00,2010-01-18 10:40:00,4,4,4,444,593,Lower,2898.8,2898.8,869.64,0.3,317,45.285714285714285,2898.8,3188.68
14824.0,15,6,2895.2,6,2895.2,2010-11-25 12:40:00,2010-03-12 13:07:00,4,4,4,444,594,Lower,2895.2,2895.2,868.56,0.3,258,43.0,2895.2,3184.72
14465.0,64,8,2887.41,8,2887.41,2010-10-07 15:09:00,2010-01-07 15:03:00,2,4,4,244,595,Lower,2887.41,2887.41,866.22,0.29999896100657686,274,34.25,2887.41,3176.15
12806.0,71,4,2878.96,4,2878.96,2010-09-30 13:34:00,2010-04-30 10:44:00,2,3,4,234,596,Lower,2878.96,2878.96,863.69,0.30000069469530666,154,38.5,2878.96,3166.86
16003.0,17,5,2878.46,5,2878.46,2010-11-23 16:30:00,2009-12-03 18:51:00,4,4,4,444,597,Lower,2878.46,2878.46,863.54,0.30000069481597796,355,71.0,2878.46,3166.31
14930.0,106,3,2873.77,3,2873.77,2010-08-26 11:43:00,2010-04-12 11:22:00,2,3,4,234,598,Lower,2873.77,2873.77,862.13,0.29999965202504025,137,45.666666666666664,2873.77,3161.15
15079.0,1,8,2871.74,8,2871.74,2010-12-09 09:25:00,2009-12-08 11:22:00,4,4,4,444,599,Lower,2871.74,2871.74,861.52,0.2999993035581216,366,45.75,2871.74,3158.91
16467.0,144,7,2869.16,7,2869.16,2010-07-19 11:49:00,2009-12-02 11:59:00,1,4,4,144,600,Lower,2869.16,2869.16,860.75,0.30000069706813143,229,32.714285714285715,2869.16,3156.08
14796.0,2,11,2865.05,11,2865.05,2010-12-08 10:40:00,2009-12-14 15:06:00,4,4,4,444,601,Lower,2865.05,2865.05,859.52,0.3000017451702413,359,32.63636363636363,2865.05,3151.56
15421.0,21,6,2854.98,6,2854.98,2010-11-19 13:21:00,2009-12-07 15:10:00,3,4,4,344,602,Lower,2854.98,2854.98,856.49,0.2999985989393971,347,57.833333333333336,2854.98,3140.48
14257.0,16,4,2854.73,4,2854.73,2010-11-24 16:00:00,2010-03-01 15:36:00,4,3,4,434,603,Lower,2854.73,2854.73,856.42,0.3000003502958248,269,67.25,2854.73,3140.2
15122.0,58,8,2853.4900000000002,8,2853.4900000000002,2010-10-13 09:42:00,2010-03-30 14:05:00,2,4,4,244,604,Lower,2853.4900000000002,2853.4900000000002,856.05,0.30000105134414345,197,24.625,2853.4900000000002,3138.84
14817.0,31,5,2849.52,5,2849.52,2010-11-09 12:15:00,2010-03-22 12:10:00,3,4,4,344,605,Lower,2849.52,2849.52,854.86,0.3000014037451922,233,46.6,2849.52,3134.47
14913.0,24,4,2845.7000000000003,4,2845.7000000000003,2010-11-16 16:50:00,2010-08-11 08:40:00,3,3,4,334,606,Lower,2845.7000000000003,2845.7000000000003,853.71,0.3,98,24.5,2845.7000000000003,3130.27
12631.0,92,5,2841.07,5,2841.07,2010-09-09 14:50:00,2010-01-15 14:50:00,2,3,4,234,607,Lower,2841.07,2841.07,852.32,0.29999964801993617,238,47.6,2841.07,3125.18
16571.0,31,7,2827.05,7,2827.05,2010-11-09 17:41:00,2010-03-18 09:12:00,3,4,4,344,608,Lower,2827.05,2827.05,848.12,0.3000017686280752,237,33.857142857142854,2827.05,3109.76
15255.0,32,8,2815.17,8,2815.17,2010-11-08 15:12:00,2009-12-03 09:10:00,3,4,4,344,609,Lower,2815.17,2815.17,844.55,0.299999644781665,341,42.625,2815.17,3096.69
14732.0,28,11,2814.58,11,2814.58,2010-11-12 16:42:00,2009-12-09 10:48:00,3,4,4,344,610,Lower,2814.58,2814.58,844.37,0.2999985788288128,339,30.818181818181817,2814.58,3096.04
13901.0,10,10,2809.14,10,2809.14,2010-11-30 15:21:00,2010-01-05 09:29:00,4,4,4,444,611,Lower,2809.14,2809.14,842.74,0.29999928803833203,330,33.0,2809.14,3090.05
12749.0,35,4,2806.48,4,2806.48,2010-11-05 13:56:00,2010-07-06 15:05:00,3,3,4,334,612,Lower,2806.48,2806.48,841.94,0.29999857472706026,122,30.5,2806.48,3087.13
16316.0,16,5,2806.0,5,2806.0,2010-11-24 08:35:00,2010-08-03 14:38:00,4,4,4,444,613,Lower,2806.0,2806.0,841.8,0.3,113,22.6,2806.0,3086.6
13205.0,79,1,2803.2,1,2803.2,2010-09-22 16:26:00,2010-09-22 16:26:00,2,1,4,214,614,Lower,2803.2,2803.2,840.96,0.30000000000000004,1,1.0,2803.2,3083.52
12712.0,1,10,2797.53,10,2797.53,2010-12-09 11:39:00,2009-12-09 10:46:00,4,4,4,444,615,Lower,2797.53,2797.53,839.26,0.3000003574581863,366,36.6,2797.53,3077.28
13975.0,29,6,2795.16,6,2795.16,2010-11-11 16:18:00,2010-02-02 13:13:00,3,4,4,344,616,Lower,2795.16,2795.16,838.55,0.3000007155225461,283,47.166666666666664,2795.16,3074.68
17754.0,10,8,2786.57,8,2786.57,2010-11-30 11:31:00,2009-12-11 15:52:00,4,4,4,444,617,Lower,2786.57,2786.57,835.97,0.29999964113587674,354,44.25,2786.57,3065.23
14744.0,2,8,2785.1,8,2785.1,2010-12-08 10:21:00,2010-05-18 14:06:00,4,4,4,444,618,Lower,2785.1,2785.1,835.53,0.3,204,25.5,2785.1,3063.61
15628.0,2,9,2782.02,9,2782.02,2010-12-08 09:51:00,2009-12-13 13:39:00,4,4,4,444,619,Lower,2782.02,2782.02,834.61,0.3000014378041855,360,40.0,2782.02,3060.22
16283.0,54,3,2779.51,3,2779.51,2010-10-17 16:17:00,2010-02-28 14:12:00,2,3,4,234,620,Lower,2779.51,2779.51,833.85,0.29999892067306827,232,77.33333333333333,2779.51,3057.46
16208.0,30,8,2776.19,8,2776.19,2010-11-10 13:09:00,2010-02-24 14:24:00,3,4,4,344,621,Lower,2776.19,2776.19,832.86,0.30000108061768105,259,32.375,2776.19,3053.81
13052.0,56,6,2771.18,6,2771.18,2010-10-15 14:47:00,2010-02-23 12:31:00,2,4,4,244,622,Lower,2771.18,2771.18,831.35,0.2999985565715688,235,39.166666666666664,2771.18,3048.3
13510.0,11,7,2766.73,7,2766.73,2010-11-29 12:26:00,2009-12-21 11:53:00,4,4,4,444,623,Lower,2766.73,2766.73,830.02,0.30000036143750924,344,49.142857142857146,2766.73,3043.4
15817.0,56,3,2766.4,3,2766.4,2010-10-15 11:07:00,2010-06-14 13:31:00,2,3,4,234,624,Lower,2766.4,2766.4,829.92,0.3,123,41.0,2766.4,3043.04
14770.0,103,6,2761.2200000000003,6,2761.2200000000003,2010-08-29 10:45:00,2010-02-25 18:58:00,2,4,4,244,625,Lower,2761.2200000000003,2761.2200000000003,828.37,0.30000144863502365,185,30.833333333333332,2761.2200000000003,3037.34
14540.0,15,8,2756.98,8,2756.98,2010-11-25 10:51:00,2009-12-07 13:00:00,4,4,4,444,626,Lower,2756.98,2756.98,827.09,0.2999985491370993,353,44.125,2756.98,3032.68
16400.0,31,8,2755.92,8,2755.92,2010-11-09 14:11:00,2009-12-08 12:38:00,3,4,4,344,627,Lower,2755.92,2755.92,826.78,0.3000014514209411,337,42.125,2755.92,3031.51
16335.0,187,7,2753.52,7,2753.52,2010-06-06 11:35:00,2009-12-04 10:18:00,1,4,4,144,628,Lower,2753.52,2753.52,826.06,0.3000014526860164,185,26.428571428571427,2753.52,3028.87
15240.0,10,7,2753.41,7,2753.41,2010-11-30 11:51:00,2009-12-05 14:57:00,4,4,4,444,629,Lower,2753.41,2753.41,826.02,0.2999989104419611,360,51.42857142857143,2753.41,3028.75
14713.0,1,11,2752.51,11,2752.51,2010-12-09 18:58:00,2009-12-03 19:22:00,4,4,4,444,630,Lower,2752.51,2752.51,825.75,0.29999891008570356,371,33.72727272727273,2752.51,3027.76
17685.0,8,6,2751.64,6,2751.64,2010-12-02 14:42:00,2010-02-11 13:44:00,4,4,4,444,631,Lower,2751.64,2751.64,825.49,0.29999927316073327,295,49.166666666666664,2751.64,3026.8
16401.0,15,11,2750.83,11,2750.83,2010-11-25 08:20:00,2010-06-02 13:13:00,4,4,4,444,632,Lower,2750.83,2750.83,825.25,0.3000003635266447,176,16.0,2750.83,3025.91
18145.0,18,7,2748.19,7,2748.19,2010-11-22 12:55:00,2009-12-08 12:30:00,3,4,4,344,633,Lower,2748.19,2748.19,824.46,0.3000010916275803,350,50.0,2748.19,3023.01
14401.0,60,9,2744.42,9,2744.42,2010-10-11 15:25:00,2009-12-14 13:22:00,2,4,4,244,634,Lower,2744.42,2744.42,823.33,0.30000145750286034,302,33.55555555555556,2744.42,3018.86
12779.0,7,7,2740.91,7,2740.91,2010-12-03 13:40:00,2009-12-03 07:25:00,4,4,4,444,635,Lower,2740.91,2740.91,822.27,0.29999890547299984,366,52.285714285714285,2740.91,3015.0
17241.0,21,12,2736.64,12,2736.64,2010-11-19 13:01:00,2010-02-15 14:47:00,3,4,4,344,636,Lower,2736.64,2736.64,820.99,0.29999926917680075,277,23.083333333333332,2736.64,3010.3
17669.0,98,3,2735.63,3,2735.63,2010-09-03 13:13:00,2010-04-01 18:48:00,2,3,4,234,637,Lower,2735.63,2735.63,820.69,0.30000036554651033,155,51.666666666666664,2735.63,3009.19
12986.0,64,10,2729.84,10,2729.84,2010-10-07 11:57:00,2010-01-21 10:45:00,2,4,4,244,638,Lower,2729.84,2729.84,818.95,0.2999992673563286,260,26.0,2729.84,3002.82
17082.0,30,4,2728.18,4,2728.18,2010-11-10 09:19:00,2009-12-15 11:25:00,3,3,4,334,639,Lower,2728.18,2728.18,818.45,0.2999985338210822,330,82.5,2728.18,3001.0
17191.0,4,11,2726.77,11,2726.77,2010-12-06 14:46:00,2009-12-01 16:34:00,4,4,4,444,640,Lower,2726.77,2726.77,818.03,0.299999633265732,370,33.63636363636363,2726.77,2999.45
14572.0,53,4,2722.34,4,2722.34,2010-10-18 17:11:00,2010-03-28 13:47:00,2,3,4,234,641,Lower,2722.34,2722.34,816.7,0.29999926533790783,205,51.25,2722.34,2994.57
12910.0,15,5,2721.48,5,2721.48,2010-11-25 12:27:00,2010-03-28 13:10:00,4,3,4,434,642,Lower,2721.48,2721.48,816.44,0.2999985302115026,242,48.4,2721.48,2993.63
12358.0,11,3,2719.01,3,2719.01,2010-11-29 10:56:00,2009-12-08 07:59:00,4,3,4,434,643,Lower,2719.01,2719.01,815.7,0.2999988966572392,357,119.0,2719.01,2990.91
13461.0,43,3,2715.0,3,2715.0,2010-10-28 17:53:00,2010-04-21 16:01:00,3,3,4,334,644,Lower,2715.0,2715.0,814.5,0.3,191,63.666666666666664,2715.0,2986.5
14740.0,45,8,2712.85,8,2712.85,2010-10-26 09:47:00,2010-02-25 11:40:00,3,4,4,344,645,Lower,2712.85,2712.85,813.85,0.29999815691984444,243,30.375,2712.85,2984.14
17406.0,2,11,2704.63,11,2704.63,2010-12-08 10:35:00,2009-12-06 13:45:00,4,4,4,444,646,Lower,2704.63,2704.63,811.39,0.300000369736341,367,33.36363636363637,2704.63,2975.09
14493.0,26,5,2704.62,5,2704.62,2010-11-14 16:16:00,2010-03-08 08:33:00,3,3,4,334,647,Lower,2704.62,2704.62,811.39,0.3000014789508323,252,50.4,2704.62,2975.08
17019.0,4,8,2703.03,8,2703.03,2010-12-06 12:55:00,2009-12-02 11:52:00,4,4,4,444,648,Lower,2703.03,2703.03,810.91,0.3000003699551984,370,46.25,2703.03,2973.33
13334.0,172,2,2699.48,2,2699.48,2010-06-21 13:52:00,2010-02-25 12:21:00,1,2,4,124,649,Lower,2699.48,2699.48,809.84,0.2999985182331412,117,58.5,2699.48,2969.43
14825.0,4,13,2698.17,13,2698.17,2010-12-06 12:30:00,2010-04-06 14:14:00,4,4,4,444,650,Lower,2698.17,2698.17,809.45,0.29999962937843055,244,18.76923076923077,2698.17,2967.99
12838.0,9,9,2694.75,9,2694.75,2010-12-01 11:57:00,2010-04-26 09:59:00,4,4,4,444,651,Lower,2694.75,2694.75,808.42,0.2999981445403098,220,24.444444444444443,2694.75,2964.23
17690.0,2,8,2685.2,8,2685.2,2010-12-08 15:23:00,2010-02-03 14:26:00,4,4,4,444,652,Lower,2685.2,2685.2,805.56,0.3,309,38.625,2685.2,2953.72
17096.0,19,7,2675.8,7,2675.8,2010-11-21 12:59:00,2010-06-02 14:48:00,3,4,4,344,653,Lower,2675.8,2675.8,802.74,0.3,172,24.571428571428573,2675.8,2943.38
12349.0,43,3,2671.14,3,2671.14,2010-10-28 08:23:00,2010-04-29 13:20:00,3,3,4,334,654,Lower,2671.14,2671.14,801.34,0.29999925125601806,182,60.666666666666664,2671.14,2938.25
14907.0,3,10,2664.69,10,2664.69,2010-12-07 10:14:00,2010-04-16 13:40:00,4,4,4,444,655,Lower,2664.69,2664.69,799.41,0.3000011258345248,235,23.5,2664.69,2931.16
14566.0,53,3,2660.0,3,2660.0,2010-10-18 14:57:00,2010-06-24 10:34:00,2,3,4,234,656,Lower,2660.0,2660.0,798.0,0.3,117,39.0,2660.0,2926.0
17848.0,53,21,2657.91,21,2657.91,2010-10-18 16:38:00,2009-12-06 13:19:00,2,4,4,244,657,Lower,2657.91,2657.91,797.37,0.2999988712936104,317,15.095238095238095,2657.91,2923.7
13929.0,52,9,2651.45,9,2651.45,2010-10-19 09:50:00,2010-01-14 07:25:00,3,4,4,344,658,Lower,2651.45,2651.45,795.44,0.3000018857606216,279,31.0,2651.45,2916.6
17001.0,12,8,2651.23,8,2651.23,2010-11-28 12:25:00,2010-03-25 12:41:00,4,4,4,444,659,Lower,2651.23,2651.23,795.37,0.30000037718342054,248,31.0,2651.23,2916.35
14099.0,11,9,2646.7400000000002,9,2646.7400000000002,2010-11-29 13:03:00,2009-12-10 11:55:00,4,4,4,444,660,Lower,2646.7400000000002,2646.7400000000002,794.02,0.299999244353431,355,39.44444444444444,2646.7400000000002,2911.41
12967.0,7,2,2646.02,2,2646.02,2010-12-03 09:49:00,2010-11-21 11:03:00,4,2,4,424,661,Lower,2646.02,2646.02,793.81,0.30000151170437106,12,6.0,2646.02,2910.62
17083.0,45,6,2644.01,6,2644.01,2010-10-26 08:41:00,2010-02-09 11:46:00,3,4,4,344,662,Lower,2644.01,2644.01,793.2,0.2999988653598133,259,43.166666666666664,2644.01,2908.41
16655.0,47,7,2633.7400000000002,7,2633.7400000000002,2010-10-24 14:59:00,2010-01-31 15:40:00,3,4,4,344,663,Lower,2633.7400000000002,2633.7400000000002,790.12,0.2999992406235999,266,38.0,2633.7400000000002,2897.11
12671.0,242,1,2622.481,1,2622.481,2010-04-12 16:30:00,2010-04-12 16:30:00,1,1,4,114,664,Lower,2622.481,2622.481,786.74,0.29999836033130456,1,1.0,2622.481,2884.73
14626.0,31,7,2619.65,7,2619.65,2010-11-09 09:23:00,2009-12-10 14:57:00,3,4,4,344,665,Lower,2619.65,2619.65,785.9,0.3000019086519191,334,47.714285714285715,2619.65,2881.62
13209.0,150,5,2617.9,5,2617.9,2010-07-13 15:50:00,2010-01-24 14:30:00,1,3,4,134,666,Lower,2617.9,2617.9,785.37,0.3,171,34.2,2617.9,2879.69
16094.0,11,7,2617.33,7,2617.33,2010-11-29 15:54:00,2010-04-16 14:00:00,4,4,4,444,667,Lower,2617.33,2617.33,785.2,0.30000038206874946,228,32.57142857142857,2617.33,2879.06
14451.0,25,10,2614.78,10,2614.78,2010-11-15 14:09:00,2010-01-17 10:35:00,3,4,4,344,668,Lower,2614.78,2614.78,784.43,0.2999984702345895,303,30.3,2614.78,2876.26
12483.0,14,11,2612.2000000000003,11,2612.2000000000003,2010-11-26 12:35:00,2010-01-31 13:28:00,4,4,4,444,669,Lower,2612.2000000000003,2612.2000000000003,783.66,0.29999999999999993,299,27.181818181818183,2612.2000000000003,2873.42
14546.0,12,6,2610.91,6,2610.91,2010-11-28 12:15:00,2009-12-06 13:10:00,4,4,4,444,670,Lower,2610.91,2610.91,783.27,0.29999885097533047,357,59.5,2610.91,2872.0
15854.0,12,9,2609.1600000000003,9,2609.1600000000003,2010-11-28 10:42:00,2009-12-10 12:08:00,4,4,4,444,671,Lower,2609.1600000000003,2609.1600000000003,782.75,0.3000007665302242,353,39.22222222222222,2609.1600000000003,2870.08
14564.0,70,2,2605.62,2,2605.62,2010-10-01 09:02:00,2009-12-04 09:27:00,2,2,4,224,672,Lower,2605.62,2605.62,781.69,0.3000015351432673,301,150.5,2605.62,2866.18
12708.0,4,9,2601.19,9,2601.19,2010-12-06 10:43:00,2009-12-18 10:25:00,4,4,4,444,673,Lower,2601.19,2601.19,780.36,0.3000011533182889,354,39.333333333333336,2601.19,2861.31
17672.0,53,5,2600.46,5,2600.46,2010-10-18 13:34:00,2010-01-26 17:20:00,2,4,4,244,674,Lower,2600.46,2600.46,780.14,0.30000076909469864,265,53.0,2600.46,2860.51
14878.0,12,16,2600.41,16,2600.41,2010-11-28 14:13:00,2010-02-21 11:14:00,4,4,4,444,675,Lower,2600.41,2600.41,780.12,0.2999988463357701,281,17.5625,2600.41,2860.45
16347.0,24,9,2595.51,9,2595.51,2010-11-16 14:15:00,2010-03-12 12:41:00,3,4,4,344,676,Lower,2595.51,2595.51,778.65,0.29999884415779554,250,27.77777777777778,2595.51,2855.06
17863.0,5,7,2585.2,7,2585.2,2010-12-05 13:21:00,2010-02-25 12:01:00,4,4,4,444,677,Lower,2585.2,2585.2,775.56,0.3,284,40.57142857142857,2585.2,2843.72
12857.0,72,4,2581.6,4,2581.6,2010-09-29 16:49:00,2010-01-25 15:37:00,2,3,4,234,678,Lower,2581.6,2581.6,774.48,0.30000000000000004,248,62.0,2581.6,2839.76
15754.0,129,6,2579.04,6,2579.04,2010-08-03 09:15:00,2010-02-22 13:31:00,2,4,4,244,679,Lower,2579.04,2579.04,773.71,0.29999922451765,162,27.0,2579.04,2836.94
17673.0,11,7,2578.91,7,2578.91,2010-11-29 15:26:00,2010-03-19 14:02:00,4,4,4,444,680,Lower,2578.91,2578.91,773.67,0.29999883671783817,256,36.57142857142857,2578.91,2836.8
15249.0,66,5,2577.54,5,2577.54,2010-10-05 16:34:00,2010-03-26 14:51:00,2,4,4,244,681,Lower,2577.54,2577.54,773.26,0.2999992240663579,194,38.8,2577.54,2835.29
15203.0,26,9,2572.38,9,2572.38,2010-11-14 12:14:00,2009-12-08 18:06:00,3,4,4,344,682,Lower,2572.38,2572.38,771.71,0.2999984450197871,341,37.888888888888886,2572.38,2829.62
15967.0,15,10,2568.32,10,2568.32,2010-11-25 13:42:00,2009-12-01 13:29:00,4,4,4,444,683,Lower,2568.32,2568.32,770.5,0.3000015574383254,360,36.0,2568.32,2825.15
16303.0,28,4,2567.64,4,2567.64,2010-11-12 15:05:00,2010-03-18 14:12:00,3,3,4,334,684,Lower,2567.64,2567.64,770.29,0.29999922107460547,240,60.0,2567.64,2824.4
13485.0,12,10,2564.98,10,2564.98,2010-11-28 11:04:00,2009-12-03 13:46:00,4,4,4,444,685,Lower,2564.98,2564.98,769.49,0.2999984405336494,360,36.0,2564.98,2821.48
12359.0,61,6,2563.36,6,2563.36,2010-10-10 11:16:00,2009-12-05 13:32:00,2,4,4,244,686,Lower,2563.36,2563.36,769.01,0.30000078022595345,309,51.5,2563.36,2819.7
12523.0,10,12,2562.58,12,2562.58,2010-11-30 12:31:00,2009-12-07 13:46:00,4,4,4,444,687,Lower,2562.58,2562.58,768.77,0.2999984390731216,358,29.833333333333332,2562.58,2818.84
16308.0,42,3,2560.0,3,2560.0,2010-10-29 12:09:00,2009-12-15 15:48:00,3,3,4,334,688,Lower,2560.0,2560.0,768.0,0.3,318,106.0,2560.0,2816.0
13707.0,65,3,2559.45,3,2559.45,2010-10-06 10:05:00,2010-06-21 11:57:00,2,3,4,234,689,Lower,2559.45,2559.45,767.83,0.29999804645529315,107,35.666666666666664,2559.45,2815.4
17686.0,59,2,2557.35,2,2557.35,2010-10-12 17:06:00,2010-06-24 09:49:00,2,2,4,224,690,Lower,2557.35,2557.35,767.2,0.2999980448511154,111,55.5,2557.35,2813.08
15290.0,29,8,2553.06,8,2553.06,2010-11-11 12:04:00,2010-02-24 10:15:00,3,4,4,344,691,Lower,2553.06,2553.06,765.92,0.3000007833736771,261,32.625,2553.06,2808.37
17640.0,15,5,2547.28,5,2547.28,2010-11-25 14:27:00,2010-03-23 09:15:00,4,4,4,444,692,Lower,2547.28,2547.28,764.18,0.2999984296975597,248,49.6,2547.28,2802.01
15051.0,15,6,2543.55,6,2543.55,2010-11-25 16:46:00,2009-12-01 13:29:00,4,4,4,444,693,Lower,2543.55,2543.55,763.06,0.29999803424347854,360,60.0,2543.55,2797.9
17512.0,88,8,2542.83,8,2542.83,2010-09-13 10:46:00,2009-12-10 19:35:00,2,4,4,244,694,Lower,2542.83,2542.83,762.85,0.30000039326262473,277,34.625,2542.83,2797.11
17465.0,61,7,2542.79,7,2542.79,2010-10-10 11:56:00,2009-12-03 13:25:00,2,4,4,244,695,Lower,2542.79,2542.79,762.84,0.3000011798064331,311,44.42857142857143,2542.79,2797.07
18168.0,8,11,2538.76,11,2538.76,2010-12-02 18:08:00,2009-12-03 17:29:00,4,4,4,444,696,Lower,2538.76,2538.76,761.63,0.3000007877861633,365,33.18181818181818,2538.76,2792.64
16933.0,25,7,2536.07,7,2536.07,2010-11-15 14:36:00,2009-12-09 15:03:00,3,4,4,344,697,Lower,2536.07,2536.07,760.82,0.29999960568911743,341,48.714285714285715,2536.07,2789.68
16455.0,7,6,2535.69,6,2535.69,2010-12-03 16:45:00,2010-03-30 10:31:00,4,4,4,444,698,Lower,2535.69,2535.69,760.71,0.30000118310992274,249,41.5,2535.69,2789.26
16950.0,3,8,2535.21,8,2535.21,2010-12-07 15:20:00,2010-01-24 11:26:00,4,4,4,444,699,Lower,2535.21,2535.21,760.56,0.299998816666075,318,39.75,2535.21,2788.73
17930.0,29,8,2534.74,8,2534.74,2010-11-11 08:29:00,2010-03-04 10:41:00,3,4,4,344,700,Lower,2534.74,2534.74,760.42,0.29999921096443816,252,31.5,2534.74,2788.21
15046.0,61,10,2533.37,10,2533.37,2010-10-10 12:09:00,2010-01-14 14:29:00,2,4,4,244,701,Lower,2533.37,2533.37,760.01,0.2999996052688711,269,26.9,2533.37,2786.71
15301.0,4,6,2533.09,6,2533.09,2010-12-06 12:21:00,2010-09-15 15:41:00,4,4,4,444,702,Lower,2533.09,2533.09,759.93,0.30000118432428374,82,13.666666666666666,2533.09,2786.4
13384.0,26,4,2528.9,4,2528.9,2010-11-14 13:13:00,2010-07-27 12:22:00,3,3,4,334,703,Lower,2528.9,2528.9,758.67,0.3,111,27.75,2528.9,2781.79
17975.0,2,12,2527.17,12,2527.17,2010-12-08 11:38:00,2010-08-06 11:24:00,4,4,4,444,704,Lower,2527.17,2527.17,758.15,0.2999996043004626,125,10.416666666666666,2527.17,2779.89
17400.0,217,3,2525.44,3,2525.44,2010-05-07 17:49:00,2009-12-17 15:41:00,1,3,4,134,705,Lower,2525.44,2525.44,757.63,0.2999992080587937,142,47.333333333333336,2525.44,2777.98
16919.0,4,14,2515.76,14,2515.76,2010-12-06 12:52:00,2010-08-19 15:28:00,4,4,4,444,706,Lower,2515.76,2515.76,754.73,0.30000079498839316,109,7.785714285714286,2515.76,2767.34
13982.0,1,6,2511.08,6,2511.08,2010-12-09 13:57:00,2010-01-20 14:04:00,4,4,4,444,707,Lower,2511.08,2511.08,753.32,0.2999984070599105,323,53.833333333333336,2511.08,2762.19
13979.0,29,6,2510.06,6,2510.06,2010-11-11 14:10:00,2009-12-03 10:02:00,3,4,4,344,708,Lower,2510.06,2510.06,753.02,0.3000007967937021,344,57.333333333333336,2510.06,2761.07
