Date,SeriesKey,Product,Country,ProductCategory,Fold,Model,Configuration,Actual,Forecast,Residual,ResidualStd,Lower95,Upper95
2010-09-11,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,1,Holt-Winters,default,0.0,16.235534475766997,-16.235534475766997,376.27566771942213,0.0,753.7358432058343
2010-10-01,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,10.0,371.5527871110428,-361.5527871110428,890.3507748486596,0.0,2116.6403058144156
2010-10-02,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,0.0,252.78401984919233,-252.78401984919233,890.3507748486596,0.0,1997.8715385525652
2010-10-03,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,4.0,280.6484963425366,-276.6484963425366,890.3507748486596,0.0,2025.7360150459094
2010-10-04,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,720.0,287.6222453518314,432.3777546481686,890.3507748486596,0.0,2032.7097640552042
2010-10-05,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,0.0,272.77604469752936,-272.77604469752936,890.3507748486596,0.0,2017.8635634009022
2010-10-06,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,0.0,295.45123091407817,-295.45123091407817,890.3507748486596,0.0,2040.538749617451
2010-10-07,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,36.0,390.9283161097625,-354.9283161097625,890.3507748486596,0.0,2136.0158348131354
2010-10-08,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,4752.0,380.8054431843541,4371.194556815646,890.3507748486596,0.0,2125.892961887727
2010-10-09,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,0.0,262.0366759225036,-262.0366759225036,890.3507748486596,0.0,2007.1241946258765
2010-10-10,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,1,Holt-Winters,default,120.0,289.9011524158479,-169.9011524158479,890.3507748486596,0.0,2034.9886711192207
2010-10-11,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,280.7425299967921,-280.7425299967921,890.3507748486596,0.0,2025.8300487001648
2010-10-12,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,720.0,216.9610989457724,503.0389010542276,890.3507748486596,0.0,1962.0486176491452
2010-10-13,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,250.6998250983459,-214.6998250983459,890.3507748486596,0.0,1995.7873438017186
2010-10-14,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,245.89695249897994,-209.89695249897994,890.3507748486596,0.0,1990.9844712023528
2010-10-15,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,46.0,807.8055438173191,-761.8055438173191,890.3507748486596,0.0,2552.8930625206917
2010-10-16,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,160.07410101101465,-160.07410101101465,890.3507748486596,0.0,1905.1616197143874
2010-10-17,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,84.0,223.62650373939942,-139.62650373939942,890.3507748486596,0.0,1968.7140224427721
2010-10-18,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,290.06128226328053,-290.06128226328053,890.3507748486596,0.0,2035.1488009666532
2010-10-19,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,226.27985121226084,-226.27985121226084,890.3507748486596,0.0,1971.3673699156336
2010-10-20,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,72.0,260.0185773648343,-188.0185773648343,890.3507748486596,0.0,2005.106096068207
2010-10-21,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,255.2157047654684,-219.2157047654684,890.3507748486596,0.0,2000.3032234688412
2010-10-22,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,817.1242960838075,-781.1242960838075,890.3507748486596,0.0,2562.21181478718
2010-10-23,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,169.3928532775031,-169.3928532775031,890.3507748486596,0.0,1914.4803719808758
2010-10-24,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,232.9452560058878,-232.9452560058878,890.3507748486596,0.0,1978.0327747092606
2010-10-25,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,299.380034529769,-299.380034529769,890.3507748486596,0.0,2044.4675532331416
2010-10-26,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,235.59860347874928,-235.59860347874928,890.3507748486596,0.0,1980.686122182122
2010-10-27,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,269.33732963132275,-233.33732963132275,890.3507748486596,0.0,2014.4248483346955
2010-10-28,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,264.5344570319568,-264.5344570319568,890.3507748486596,0.0,2009.6219757353297
2010-10-29,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,826.443048350296,-826.443048350296,890.3507748486596,0.0,2571.5305670536686
2010-10-30,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,178.71160554399154,-178.71160554399154,890.3507748486596,0.0,1923.7991242473643
2010-10-31,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,242.26400827237626,-242.26400827237626,890.3507748486596,0.0,1987.351526975749
2010-11-01,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,308.6987867962574,-308.6987867962574,890.3507748486596,0.0,2053.78630549963
2010-11-02,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,244.91735574523773,-244.91735574523773,890.3507748486596,0.0,1990.0048744486105
2010-11-03,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,9.0,278.6560818978112,-269.6560818978112,890.3507748486596,0.0,2023.743600601184
2010-11-04,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,6732.0,273.8532092984452,6458.146790701555,890.3507748486596,0.0,2018.9407280018181
2010-11-05,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,835.7618006167843,-835.7618006167843,890.3507748486596,0.0,2580.849319320157
2010-11-06,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,0.0,188.03035781047993,-188.03035781047993,890.3507748486596,0.0,1933.1178765138527
2010-11-07,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,36.0,251.5827605388647,-215.5827605388647,890.3507748486596,0.0,1996.6702792422375
2010-11-08,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,44.0,318.01753906274587,-274.01753906274587,890.3507748486596,0.0,2063.1050577661185
2010-11-09,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,2,Holt-Winters,default,252.0,254.23610801172612,-2.2361080117261167,890.3507748486596,0.0,1999.323626715099
2010-11-10,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,72.0,292.6333002141698,-220.63330021416982,890.3507748486596,0.0,2037.7208189175426
2010-11-11,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,441.6601893196568,-405.6601893196568,890.3507748486596,0.0,2186.7477080230296
2010-11-12,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,377.4650832404535,-377.4650832404535,890.3507748486596,0.0,2122.552601943826
2010-11-13,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,266.48176021821604,-266.48176021821604,890.3507748486596,0.0,2011.5692789215889
2010-11-14,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,144.0,299.55910239806633,-155.55910239806633,890.3507748486596,0.0,2044.646621101439
2010-11-15,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,108.0,298.3364993873435,-190.3364993873435,890.3507748486596,0.0,2043.4240180907163
2010-11-16,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,406.0,289.02133581620785,116.97866418379215,890.3507748486596,0.0,2034.1088545195807
2010-11-17,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,900.0,300.8514595665663,599.1485404334337,890.3507748486596,0.0,2045.938978269939
2010-11-18,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,449.8783486720532,-413.8783486720532,890.3507748486596,0.0,2194.965867375426
2010-11-19,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,385.68324259285,-349.68324259285,890.3507748486596,0.0,2130.7707612962226
2010-11-20,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,274.69991957061245,-274.69991957061245,890.3507748486596,0.0,2019.7874382739851
2010-11-21,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,307.7772617504628,-271.7772617504628,890.3507748486596,0.0,2052.8647804538355
2010-11-22,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,306.5546587397399,-306.5546587397399,890.3507748486596,0.0,2051.642177443113
2010-11-23,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,297.2394951686043,-261.2394951686043,890.3507748486596,0.0,2042.3270138719772
2010-11-24,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,1584.0,309.06961891896265,1274.9303810810375,890.3507748486596,0.0,2054.1571376223355
2010-11-25,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,15.0,458.0965080244497,-443.0965080244497,890.3507748486596,0.0,2203.1840267278226
2010-11-26,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,393.90140194524633,-393.90140194524633,890.3507748486596,0.0,2138.988920648619
2010-11-27,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,282.91807892300886,-282.91807892300886,890.3507748486596,0.0,2028.0055976263816
2010-11-28,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,108.0,315.9954211028592,-207.9954211028592,890.3507748486596,0.0,2061.082939806232
2010-11-29,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,314.77281809213633,-314.77281809213633,890.3507748486596,0.0,2059.8603367955093
2010-11-30,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,305.4576545210008,-305.4576545210008,890.3507748486596,0.0,2050.5451732243737
2010-12-01,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,317.2877782713591,-281.2877782713591,890.3507748486596,0.0,2062.375296974732
2010-12-02,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,36.0,466.3146673768461,-430.3146673768461,890.3507748486596,0.0,2211.402186080219
2010-12-03,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,402.1195612976428,-402.1195612976428,890.3507748486596,0.0,2147.2070800010156
2010-12-04,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,291.13623827540533,-291.13623827540533,890.3507748486596,0.0,2036.223756978778
2010-12-05,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,723.0,324.2135804552556,398.7864195447444,890.3507748486596,0.0,2069.3010991586284
2010-12-06,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,180.0,322.9909774445328,-142.9909774445328,890.3507748486596,0.0,2068.0784961479058
2010-12-07,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,313.67581387339715,-313.67581387339715,890.3507748486596,0.0,2058.76333257677
2010-12-08,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,325.5059376237556,-325.5059376237556,890.3507748486596,0.0,2070.5934563271285
2010-12-09,BROCADE RING PURSE  | United Kingdom | Accessories,BROCADE RING PURSE ,United Kingdom,Accessories,3,Holt-Winters,default,0.0,474.5328267292425,-474.5328267292425,890.3507748486596,0.0,2219.620345432615
2010-09-11,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-09-12,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,7.0,111.74952824604044,-104.74952824604044,57.095991412912326,0.0,223.6576714153486
2010-09-13,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,96.0,99.81762752941688,-3.8176275294168818,57.095991412912326,0.0,211.72577069872506
2010-09-14,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,229.0,139.56745045178408,89.43254954821592,57.095991412912326,27.659307282475922,251.47559362109223
2010-09-15,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,56.0,147.99814100709983,-91.99814100709983,57.095991412912326,36.08999783779167,259.906284176408
2010-09-16,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,146.4263471534487,-146.4263471534487,57.095991412912326,34.51820398414053,258.33449032275684
2010-09-17,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,105.38904864215071,-81.38904864215071,57.095991412912326,0.0,217.29719181145887
2010-09-18,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-09-19,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,96.0,111.05966230289664,-15.05966230289664,57.095991412912326,0.0,222.96780547220482
2010-09-20,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,175.0,99.1277615862731,75.8722384137269,57.095991412912326,0.0,211.03590475558127
2010-09-21,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,288.0,138.8775845086403,149.1224154913597,57.095991412912326,26.969441339332135,250.78572767794844
2010-09-22,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,26.0,147.30827506395605,-121.30827506395605,57.095991412912326,35.400131894647885,259.2164182332642
2010-09-23,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,54.0,145.73648121030487,-91.73648121030487,57.095991412912326,33.82833804099671,257.64462437961305
2010-09-24,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,104.69918269900693,-80.69918269900693,57.095991412912326,0.0,216.6073258683151
2010-09-25,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-09-26,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,192.0,110.36979635975285,81.63020364024715,57.095991412912326,0.0,222.27793952906103
2010-09-27,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,168.0,98.4378956431293,69.5621043568707,57.095991412912326,0.0,210.34603881243746
2010-09-28,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,96.0,138.18771856549648,-42.18771856549648,57.095991412912326,26.27957539618832,250.09586173480466
2010-09-29,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,146.61840912081223,-122.61840912081223,57.095991412912326,34.71026595150407,258.5265522901204
2010-09-30,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,48.0,145.0466152671611,-97.04661526716109,57.095991412912326,33.138472097852926,256.95475843646926
2010-10-01,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,104.00931675586313,-80.00931675586313,57.095991412912326,0.0,215.91745992517127
2010-10-02,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-10-03,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,48.0,109.67993041660905,-61.679930416609054,57.095991412912326,0.0,221.58807358591721
2010-10-04,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,168.0,97.7480296999855,70.2519703000145,57.095991412912326,0.0,209.65617286929364
2010-10-05,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,137.4978526223527,-113.4978526223527,57.095991412912326,25.589709453044534,249.40599579166087
2010-10-06,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,145.92854317766842,-145.92854317766842,57.095991412912326,34.020400008360255,257.8366863469766
2010-10-07,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,144.3567493240173,-144.3567493240173,57.095991412912326,32.44860615470914,256.2648924933255
2010-10-08,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,24.0,103.31945081271932,-79.31945081271932,57.095991412912326,0.0,215.22759398202749
2010-10-09,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-10-10,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,1,Holt-Winters,default,0.0,108.99006447346525,-108.99006447346525,57.095991412912326,0.0,220.8982076427734
2010-10-11,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,89.60229150522167,-89.60229150522167,57.095991412912326,0.0,201.51043467452985
2010-10-12,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,48.0,125.3335982473007,-77.3335982473007,57.095991412912326,13.425455077992538,237.24174141660887
2010-10-13,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,116.02752987099694,-116.02752987099694,57.095991412912326,4.119386701688782,227.93567304030512
2010-10-14,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,114.57425887716822,-114.57425887716822,57.095991412912326,2.666115707860058,226.48240204647638
2010-10-15,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,78.47243599663452,-78.47243599663452,57.095991412912326,0.0,190.38057916594266
2010-10-16,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-10-17,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,144.0,87.67704559509508,56.32295440490492,57.095991412912326,0.0,199.58518876440326
2010-10-18,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,88.05817050223993,-88.05817050223993,57.095991412912326,0.0,199.9663136715481
2010-10-19,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,123.78947724431896,-123.78947724431896,57.095991412912326,11.881334075010798,235.69762041362713
2010-10-20,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,48.0,114.4834088680152,-66.4834088680152,57.095991412912326,2.5752656987070424,226.39155203732338
2010-10-21,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,113.03013787418648,-113.03013787418648,57.095991412912326,1.1219947048783183,224.93828104349464
2010-10-22,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,76.92831499365278,-76.92831499365278,57.095991412912326,0.0,188.83645816296092
2010-10-23,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-10-24,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,24.0,86.13292459211334,-62.13292459211334,57.095991412912326,0.0,198.04106776142152
2010-10-25,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,86.51404949925819,-86.51404949925819,57.095991412912326,0.0,198.42219266856637
2010-10-26,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,24.0,122.24535624133722,-98.24535624133722,57.095991412912326,10.337213072029058,234.1534994106454
2010-10-27,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,112.93928786503346,-112.93928786503346,57.095991412912326,1.0311446957253025,224.84743103434164
