CustomerID,ChurnProbability,RetentionProbability,NextPurchaseProbability,RiskCategory,PredictedChurn,PredictedChurnLabel,RiskScore,ProbabilityConfidence
14640,0.1845703558109142,0.8154296441890858,0.7099,Low,1,Churn,18.46,0.969764689939366
13711,0.1414103558109141,0.8585896441890859,0.7967,Low,1,Churn,14.14,0.969764689939366
15834,0.15790635581091406,0.8420936441890859,0.7404,Low,1,Churn,15.79,0.969764689939366
12924,0.12226635581091416,0.8777336441890858,0.8197,Low,1,Churn,12.23,0.969764689939366
15798,0.7857187685518072,0.21428123144819272,0.2825,High,1,Churn,78.57,0.9460153808433736
12916,0.23692635581091404,0.763073644189086,0.6249,Low,1,Churn,23.69,0.969764689939366
14695,0.7938147685518072,0.20618523144819276,0.2735,High,1,Churn,79.38,0.9460153808433736
12798,0.2947263558109141,0.7052736441890859,0.5347,Medium,1,Churn,29.47,0.969764689939366
14410,0.19899435581091407,0.8010056441890859,0.6581,Low,1,Churn,19.9,0.969764689939366
16529,0.7699947685518072,0.2300052314481928,0.3261,High,1,Churn,77.0,0.9460153808433736
16134,0.21627435581091414,0.7837256441890859,0.6641,Low,1,Churn,21.63,0.969764689939366
13632,0.19894635581091413,0.8010536441890859,0.6668,Low,1,Churn,19.89,0.969764689939366
15434,0.11367835581091412,0.8863216441890859,0.8057,Low,1,Churn,11.37,0.969764689939366
12926,0.1919223558109142,0.8080776441890858,0.6949,Low,1,Churn,19.19,0.969764689939366
16124,0.22190635581091422,0.7780936441890858,0.637,Low,1,Churn,22.19,0.969764689939366
13211,0.11458635581091403,0.885413644189086,0.8211,Low,1,Churn,11.46,0.969764689939366
15422,0.13299035581091412,0.8670096441890859,0.7763,Low,1,Churn,13.3,0.969764689939366
14967,0.19486635581091405,0.805133644189086,0.7071,Low,1,Churn,19.49,0.969764689939366
15841,0.14509035581091423,0.8549096441890858,0.7642,Low,1,Churn,14.51,0.969764689939366
14533,0.17941435581091403,0.820585644189086,0.7225,Low,1,Churn,17.94,0.969764689939366
15803,0.2399863558109141,0.7600136441890859,0.6242,Low,1,Churn,24.0,0.969764689939366
17610,0.7480147685518073,0.2519852314481928,0.3713,High,1,Churn,74.8,0.9460153808433736
12676,0.15830235581091423,0.8416976441890858,0.7725,Low,1,Churn,15.83,0.969764689939366
14870,0.1709423558109141,0.8290576441890859,0.739,Low,1,Churn,17.09,0.969764689939366
12598,0.7760467685518072,0.2239532314481928,0.3009,High,1,Churn,77.6,0.9460153808433736
14038,0.2426583558109141,0.7573416441890859,0.5834,Low,1,Churn,24.27,0.969764689939366
13874,0.7259587685518072,0.2740412314481928,0.4113,High,1,Churn,72.6,0.9460153808433736
17594,0.2710503558109141,0.7289496441890859,0.5696,Medium,1,Churn,27.11,0.969764689939366
17262,0.08917435581091415,0.9108256441890858,0.8407,Low,1,Churn,8.92,0.969764689939366
14915,0.09037435581091402,0.909625644189086,0.8583,Low,1,Churn,9.04,0.969764689939366
14408,0.7570467685518072,0.24295323144819275,0.3324,High,1,Churn,75.7,0.9460153808433736
14802,0.2515183558109141,0.7484816441890859,0.6264,Medium,1,Churn,25.15,0.969764689939366
13819,0.8036827685518072,0.1963172314481928,0.2866,Critical,1,Churn,80.37,0.9460153808433736
17353,0.8175347685518073,0.18246523144819277,0.2278,Critical,1,Churn,81.75,0.9460153808433736
15860,0.07230235581091404,0.927697644189086,0.885,Low,1,Churn,7.23,0.969764689939366
15590,0.137190355810914,0.862809644189086,0.7789,Low,1,Churn,13.72,0.969764689939366
13280,0.15254635581091402,0.847453644189086,0.7384,Low,1,Churn,15.25,0.969764689939366
15173,0.10837835581091404,0.891621644189086,0.8346,Low,1,Churn,10.84,0.969764689939366
18219,0.08664235581091406,0.9133576441890859,0.8508,Low,1,Churn,8.66,0.969764689939366
14256,0.7868987685518072,0.21310123144819276,0.2793,High,1,Churn,78.69,0.9460153808433736
16314,0.18167435581091396,0.818325644189086,0.7069,Low,1,Churn,18.17,0.969764689939366
13042,0.8005427685518072,0.19945723144819277,0.2747,Critical,1,Churn,80.05,0.9460153808433736
16265,0.17178235581091417,0.8282176441890858,0.73,Low,1,Churn,17.18,0.969764689939366
17147,0.1949183558109141,0.8050816441890859,0.7161,Low,1,Churn,19.49,0.969764689939366
16960,0.15034635581091416,0.8496536441890858,0.7622,Low,1,Churn,15.03,0.969764689939366
13871,0.20340235581091415,0.7965976441890859,0.6831,Low,1,Churn,20.34,0.969764689939366
12826,0.09611835581091399,0.903881644189086,0.8241,Low,1,Churn,9.61,0.969764689939366
18230,0.22050635581091393,0.7794936441890861,0.5954,Low,1,Churn,22.05,0.969764689939366
14312,0.1223143558109141,0.8776856441890859,0.8073,Low,1,Churn,12.23,0.969764689939366
17396,0.08956235581091399,0.910437644189086,0.8562,Low,1,Churn,8.96,0.969764689939366
13652,0.16167835581091416,0.8383216441890858,0.7005,Low,1,Churn,16.17,0.969764689939366
15678,0.23592635581091415,0.7640736441890859,0.6005,Low,1,Churn,23.59,0.969764689939366
17414,0.20501435581091398,0.794985644189086,0.6725,Low,1,Churn,20.5,0.969764689939366
12582,0.2608623558109141,0.7391376441890859,0.5706,Low,1,Churn,26.09,0.969764689939366
15167,0.185822355810914,0.814177644189086,0.7032,Low,1,Churn,18.58,0.969764689939366
13110,0.191706355810914,0.808293644189086,0.7145,Low,1,Churn,19.17,0.969764689939366
14129,0.1782783558109141,0.8217216441890859,0.7135,Low,1,Churn,17.83,0.969764689939366
18268,0.7566307685518072,0.24336923144819275,0.3639,High,1,Churn,75.66,0.9460153808433736
17050,0.13165835581091412,0.8683416441890859,0.7703,Low,1,Churn,13.17,0.969764689939366
14682,0.19994635581091402,0.800053644189086,0.6966,Low,1,Churn,19.99,0.969764689939366
15030,0.12372635581091418,0.8762736441890858,0.8002,Low,1,Churn,12.37,0.969764689939366
15081,0.07438235581091424,0.9256176441890858,0.8841,Low,1,Churn,7.44,0.969764689939366
16917,0.8863347685518073,0.11366523144819277,0.1424,Critical,1,Churn,88.63,0.9460153808433736
15563,0.7894947685518072,0.21050523144819278,0.2812,High,1,Churn,78.95,0.9460153808433736
17180,0.15399435581091414,0.8460056441890859,0.7848,Low,1,Churn,15.4,0.969764689939366
12408,0.1799303558109141,0.8200696441890859,0.7024,Low,1,Churn,17.99,0.969764689939366
13650,0.14567435581091404,0.854325644189086,0.7408,Low,1,Churn,14.57,0.969764689939366
13361,0.8203827685518073,0.17961723144819275,0.2127,Critical,1,Churn,82.04,0.9460153808433736
15876,0.22997035581091407,0.7700296441890859,0.6419,Low,1,Churn,23.0,0.969764689939366
17534,0.21209435581091407,0.7879056441890859,0.6825,Low,1,Churn,21.21,0.969764689939366
14850,0.1556103558109141,0.8443896441890859,0.7837,Low,1,Churn,15.56,0.969764689939366
14014,0.21287435581091407,0.7871256441890859,0.6165,Low,1,Churn,21.29,0.969764689939366
14233,0.7804427685518072,0.21955723144819278,0.2891,High,1,Churn,78.04,0.9460153808433736
15704,0.8189027685518072,0.18109723144819276,0.2278,Critical,1,Churn,81.89,0.9460153808433736
12644,0.2321183558109141,0.7678816441890859,0.6286,Low,1,Churn,23.21,0.969764689939366
15325,0.13193835581091418,0.8680616441890858,0.8077,Low,1,Churn,13.19,0.969764689939366
17597,0.19017035581091402,0.809829644189086,0.7116,Low,1,Churn,19.02,0.969764689939366
13543,0.8384867685518073,0.16151323144819277,0.2182,Critical,1,Churn,83.85,0.9460153808433736
16088,0.8301467685518072,0.16985323144819278,0.2186,Critical,1,Churn,83.01,0.9460153808433736
12805,0.16174635581091412,0.8382536441890859,0.7177,Low,1,Churn,16.17,0.969764689939366
15793,0.14576235581091412,0.8542376441890859,0.7342,Low,1,Churn,14.58,0.969764689939366
12389,0.21040635581091405,0.789593644189086,0.6518,Low,1,Churn,21.04,0.969764689939366
15910,0.13882635581091407,0.8611736441890859,0.7956,Low,1,Churn,13.88,0.969764689939366
15572,0.18124635581091408,0.8187536441890859,0.6839,Low,1,Churn,18.12,0.969764689939366
16233,0.09072635581091404,0.909273644189086,0.8378,Low,1,Churn,9.07,0.969764689939366
14309,0.2521903558109142,0.7478096441890858,0.5818,Low,1,Churn,25.22,0.969764689939366
16520,0.12803435581091405,0.871965644189086,0.7619,Low,1,Churn,12.8,0.969764689939366
17029,0.14044235581091413,0.8595576441890859,0.7686,Low,1,Churn,14.04,0.969764689939366
18044,0.10870635581091403,0.891293644189086,0.8484,Low,1,Churn,10.87,0.969764689939366
14644,0.17799035581091405,0.822009644189086,0.7214,Low,1,Churn,17.8,0.969764689939366
17388,0.15789435581091404,0.842105644189086,0.7703,Low,1,Churn,15.79,0.969764689939366
13895,0.8310827685518072,0.16891723144819276,0.1944,Critical,1,Churn,83.11,0.9460153808433736
17694,0.8166387685518073,0.18336123144819277,0.2408,Critical,1,Churn,81.66,0.9460153808433736
14217,0.08051035581091404,0.919489644189086,0.8704,Low,1,Churn,8.05,0.969764689939366
14000,0.19495835581091403,0.805041644189086,0.6898,Low,1,Churn,19.5,0.969764689939366
16854,0.2592783558109141,0.7407216441890859,0.5672,Low,1,Churn,25.93,0.969764689939366
12378,0.8746667685518072,0.12533323144819278,0.1537,Critical,1,Churn,87.47,0.9460153808433736
12877,0.1311823558109141,0.8688176441890859,0.8135,Low,1,Churn,13.12,0.969764689939366
13888,0.16092635581091408,0.8390736441890859,0.7617,Low,1,Churn,16.09,0.969764689939366
15611,0.09028635581091404,0.909713644189086,0.8765,Low,1,Churn,9.03,0.969764689939366
12726,0.1731543558109141,0.8268456441890859,0.7007,Low,1,Churn,17.32,0.969764689939366
14909,0.23618235581091418,0.7638176441890858,0.6266,Low,1,Churn,23.62,0.969764689939366
12765,0.7212147685518072,0.2787852314481928,0.416,High,1,Churn,72.12,0.9460153808433736
14404,0.0863503558109141,0.9136496441890859,0.8586,Low,1,Churn,8.64,0.969764689939366
16461,0.8311227685518072,0.16887723144819275,0.2241,Critical,1,Churn,83.11,0.9460153808433736
17075,0.1770383558109141,0.8229616441890859,0.7357,Low,1,Churn,17.7,0.969764689939366
17351,0.14480635581091406,0.8551936441890859,0.808,Low,1,Churn,14.48,0.969764689939366
13764,0.7912707685518072,0.20872923144819278,0.2983,High,1,Churn,79.13,0.9460153808433736
15658,0.14335435581091405,0.856645644189086,0.7404,Low,1,Churn,14.34,0.969764689939366
15782,0.3029143558109141,0.6970856441890859,0.5246,Medium,1,Churn,30.29,0.969764689939366
13813,0.7669827685518072,0.23301723144819275,0.3275,High,1,Churn,76.7,0.9460153808433736
16650,0.15401435581091416,0.8459856441890858,0.7935,Low,1,Churn,15.4,0.969764689939366
16595,0.151414355810914,0.848585644189086,0.7346,Low,1,Churn,15.14,0.969764689939366
14875,0.31107835581091414,0.6889216441890859,0.5176,Medium,1,Churn,31.11,0.969764689939366
16129,0.20329035581091415,0.7967096441890859,0.6809,Low,1,Churn,20.33,0.969764689939366
17603,0.8029587685518073,0.19704123144819274,0.2771,Critical,1,Churn,80.3,0.9460153808433736
13647,0.7586907685518073,0.24130923144819275,0.3448,High,1,Churn,75.87,0.9460153808433736
16108,0.23786635581091398,0.762133644189086,0.6179,Low,1,Churn,23.79,0.969764689939366
13246,0.1459663558109141,0.8540336441890859,0.7811,Low,1,Churn,14.6,0.969764689939366
16755,0.7579587685518072,0.24204123144819273,0.3308,High,1,Churn,75.8,0.9460153808433736
15326,0.7760667685518072,0.22393323144819277,0.3303,High,1,Churn,77.61,0.9460153808433736
15141,0.7114467685518071,0.28855323144819284,0.4246,High,1,Churn,71.14,0.9460153808433731
15732,0.08477435581091408,0.9152256441890859,0.8659,Low,1,Churn,8.48,0.969764689939366
14987,0.09365035581091408,0.9063496441890859,0.8257,Low,1,Churn,9.37,0.969764689939366
16167,0.17411835581091406,0.8258816441890859,0.7341,Low,1,Churn,17.41,0.969764689939366
15384,0.2218983558109141,0.7781016441890859,0.6057,Low,1,Churn,22.19,0.969764689939366
14758,0.2001463558109141,0.7998536441890859,0.6723,Low,1,Churn,20.01,0.969764689939366
15751,0.6889347685485083,0.3110652314514917,0.4764,High,1,Churn,68.89,0.9460153808250462
13074,0.7606307685518072,0.23936923144819278,0.3426,High,1,Churn,76.06,0.9460153808433736
17676,0.10906635581091406,0.8909336441890859,0.8077,Low,1,Churn,10.91,0.969764689939366
14130,0.17618235581091413,0.8238176441890859,0.6822,Low,1,Churn,17.62,0.969764689939366
15392,0.15743035581091414,0.8425696441890859,0.7382,Low,1,Churn,15.74,0.969764689939366
14152,0.14604635581091407,0.8539536441890859,0.7675,Low,1,Churn,14.6,0.969764689939366
15580,0.09708235581091407,0.9029176441890859,0.8516,Low,1,Churn,9.71,0.969764689939366
14285,0.7667627685518073,0.23323723144819278,0.327,High,1,Churn,76.68,0.9460153808433736
18242,0.21154635581091397,0.788453644189086,0.6823,Low,1,Churn,21.15,0.969764689939366
14651,0.13147835581091416,0.8685216441890858,0.8074,Low,1,Churn,13.15,0.969764689939366
14316,0.18281035581091398,0.817189644189086,0.7189,Low,1,Churn,18.28,0.969764689939366
12412,0.20877435581091408,0.7912256441890859,0.6563,Low,1,Churn,20.88,0.969764689939366
15795,0.1618263558109141,0.8381736441890859,0.7771,Low,1,Churn,16.18,0.969764689939366
12533,0.8471547685518073,0.1528452314481928,0.191,Critical,1,Churn,84.72,0.9460153808433736
17018,0.1671543558109141,0.8328456441890859,0.7223,Low,1,Churn,16.72,0.969764689939366
16300,0.23339435581091406,0.7666056441890859,0.6281,Low,1,Churn,23.34,0.969764689939366
14035,0.19318635581091403,0.806813644189086,0.6845,Low,1,Churn,19.32,0.969764689939366
17071,0.15988235581091415,0.8401176441890859,0.7265,Low,1,Churn,15.99,0.969764689939366
13477,0.7339267685516807,0.2660732314483193,0.3801,High,1,Churn,73.39,0.9460153808426706
17432,0.12335835581091403,0.876641644189086,0.8087,Low,1,Churn,12.34,0.969764689939366
17728,0.234886355810914,0.765113644189086,0.623,Low,1,Churn,23.49,0.969764689939366
15252,0.2234583558109141,0.7765416441890859,0.6431,Low,1,Churn,22.35,0.969764689939366
16281,0.26613435581091416,0.7338656441890858,0.5587,Low,1,Churn,26.61,0.969764689939366
16588,0.1572743558109141,0.8427256441890859,0.7502,Low,1,Churn,15.73,0.969764689939366
16775,0.09086235581091406,0.9091376441890859,0.858,Low,1,Churn,9.09,0.969764689939366
16904,0.07965435581091407,0.9203456441890859,0.8802,Low,1,Churn,7.97,0.969764689939366
16085,0.11431435581091409,0.8856856441890859,0.8215,Low,1,Churn,11.43,0.969764689939366
16007,0.18422635581091407,0.8157736441890859,0.6879,Low,1,Churn,18.42,0.969764689939366
17150,0.1230903558109141,0.8769096441890859,0.7921,Low,1,Churn,12.31,0.969764689939366
16835,0.12084235581091418,0.8791576441890858,0.7981,Low,1,Churn,12.08,0.969764689939366
12721,0.2199983558109141,0.7800016441890859,0.6269,Low,1,Churn,22.0,0.969764689939366
16218,0.09470635581091413,0.9052936441890859,0.8547,Low,1,Churn,9.47,0.969764689939366
14905,0.11863435581091408,0.8813656441890859,0.7957,Low,1,Churn,11.86,0.969764689939366
17235,0.09911435581091399,0.900885644189086,0.8366,Low,1,Churn,9.91,0.969764689939366
15649,0.14233835581091414,0.8576616441890859,0.7599,Low,1,Churn,14.23,0.969764689939366
13753,0.8038747685518073,0.19612523144819277,0.2698,Critical,1,Churn,80.39,0.9460153808433736
15370,0.28931435581091414,0.7106856441890859,0.5393,Medium,1,Churn,28.93,0.969764689939366
12418,0.2183463558109141,0.7816536441890859,0.6455,Low,1,Churn,21.83,0.969764689939366
13662,0.11139035581091417,0.8886096441890858,0.8367,Low,1,Churn,11.14,0.969764689939366
14301,0.22236635581091413,0.7776336441890859,0.6385,Low,1,Churn,22.24,0.969764689939366
13655,0.14437435581091407,0.8556256441890859,0.7505,Low,1,Churn,14.44,0.969764689939366
15865,0.2588423558109141,0.7411576441890859,0.5663,Low,1,Churn,25.88,0.969764689939366
14304,0.21773035581091416,0.7822696441890858,0.6105,Low,1,Churn,21.77,0.969764689939366
16600,0.10668235581091401,0.893317644189086,0.8224,Low,1,Churn,10.67,0.969764689939366
12711,0.8387747685518072,0.16122523144819279,0.2131,Critical,1,Churn,83.88,0.9460153808433736
12516,0.26904235581091407,0.7309576441890859,0.559,Low,1,Churn,26.9,0.969764689939366
16788,0.21407435581091416,0.7859256441890858,0.6466,Low,1,Churn,21.41,0.969764689939366
16017,0.19887835581091406,0.8011216441890859,0.6887,Low,1,Churn,19.89,0.969764689939366
14899,0.27743835581091414,0.7225616441890859,0.5524,Medium,1,Churn,27.74,0.969764689939366
14745,0.7174267685518072,0.2825732314481928,0.4342,High,1,Churn,71.74,0.9460153808433736
16569,0.7727267685518072,0.22727323144819278,0.3479,High,1,Churn,77.27,0.9460153808433736
16054,0.2223383558109141,0.7776616441890859,0.6435,Low,1,Churn,22.23,0.969764689939366
14628,0.24071035581091405,0.759289644189086,0.6202,Low,1,Churn,24.07,0.969764689939366
16221,0.08243835581091419,0.9175616441890858,0.8715,Low,1,Churn,8.24,0.969764689939366
14956,0.29747035581091397,0.702529644189086,0.5298,Medium,1,Churn,29.75,0.969764689939366
13705,0.12257835581091414,0.8774216441890859,0.7935,Low,1,Churn,12.26,0.969764689939366
12347,0.18077835581091406,0.8192216441890859,0.682,Low,1,Churn,18.08,0.969764689939366
12960,0.1962743558109139,0.8037256441890861,0.6853,Low,1,Churn,19.63,0.969764689939366
16625,0.191274355810914,0.808725644189086,0.7164,Low,1,Churn,19.13,0.969764689939366
18276,0.15934635581091405,0.840653644189086,0.7385,Low,1,Churn,15.93,0.969764689939366
13748,0.12899035581091411,0.8710096441890859,0.7737,Low,1,Churn,12.9,0.969764689939366
17702,0.2077903558109141,0.7922096441890859,0.6604,Low,1,Churn,20.78,0.969764689939366
17666,0.7703707685518073,0.22962923144819275,0.333,High,1,Churn,77.04,0.9460153808433736
14597,0.13605035581091418,0.8639496441890858,0.7931,Low,1,Churn,13.61,0.969764689939366
12840,0.23534635581091412,0.7646536441890859,0.6339,Low,1,Churn,23.53,0.969764689939366
16551,0.20310635581091407,0.7968936441890859,0.6812,Low,1,Churn,20.31,0.969764689939366
13946,0.17532235581091404,0.824677644189086,0.6896,Low,1,Churn,17.53,0.969764689939366
16296,0.7778667685518073,0.22213323144819277,0.3337,High,1,Churn,77.79,0.9460153808433736
17324,0.07598635581091406,0.9240136441890859,0.8745,Low,1,Churn,7.6,0.969764689939366
13012,0.22817035581091405,0.771829644189086,0.6416,Low,1,Churn,22.82,0.969764689939366
13855,0.7639467685518072,0.2360532314481928,0.334,High,1,Churn,76.39,0.9460153808433736
15272,0.21550235581091404,0.784497644189086,0.6768,Low,1,Churn,21.55,0.969764689939366
18272,0.7914507685518072,0.2085492314481928,0.2916,High,1,Churn,79.15,0.9460153808433736
16894,0.7784307685518073,0.22156923144819274,0.3204,High,1,Churn,77.84,0.9460153808433736
13649,0.10468235581091412,0.8953176441890859,0.8235,Low,1,Churn,10.47,0.969764689939366
16833,0.2770743558109141,0.7229256441890859,0.5497,Medium,1,Churn,27.71,0.969764689939366
16010,0.08993035581091413,0.9100696441890859,0.8764,Low,1,Churn,8.99,0.969764689939366
13276,0.20887435581091407,0.7911256441890859,0.6532,Low,1,Churn,20.89,0.969764689939366
14710,0.09901435581091422,0.9009856441890858,0.8502,Low,1,Churn,9.9,0.969764689939366
15189,0.12983835581091407,0.8701616441890859,0.8011,Low,1,Churn,12.98,0.969764689939366
16119,0.14495835581091399,0.855041644189086,0.7773,Low,1,Churn,14.5,0.969764689939366
18286,0.8269507685518073,0.17304923144819276,0.1975,Critical,1,Churn,82.7,0.9460153808433736
13440,0.15811835581091416,0.8418816441890858,0.7804,Low,1,Churn,15.81,0.969764689939366
14346,0.21425035581091412,0.7857496441890859,0.6835,Low,1,Churn,21.43,0.969764689939366
15241,0.23369835581091414,0.7663016441890859,0.629,Low,1,Churn,23.37,0.969764689939366
15381,0.22051435581091416,0.7794856441890858,0.6575,Low,1,Churn,22.05,0.969764689939366
14499,0.13618635581091398,0.863813644189086,0.7778,Low,1,Churn,13.62,0.969764689939366
17894,0.06313035581091408,0.9368696441890859,0.9074,Low,1,Churn,6.31,0.969764689939366
15279,0.15900635581091405,0.840993644189086,0.7273,Low,1,Churn,15.9,0.969764689939366
17505,0.7846627685518073,0.21533723144819275,0.3167,High,1,Churn,78.47,0.9460153808433736
14679,0.188374355810914,0.811625644189086,0.6693,Low,1,Churn,18.84,0.969764689939366
16608,0.2822663558109141,0.7177336441890859,0.5416,Medium,1,Churn,28.23,0.969764689939366
12724,0.18121835581091406,0.8187816441890859,0.6996,Low,1,Churn,18.12,0.969764689939366
17348,0.21041035581091416,0.7895896441890858,0.6845,Low,1,Churn,21.04,0.969764689939366
15489,0.16568635581091407,0.8343136441890859,0.7414,Low,1,Churn,16.57,0.969764689939366
15058,0.1308663558109141,0.8691336441890859,0.7819,Low,1,Churn,13.09,0.969764689939366
17190,0.16530235581091401,0.834697644189086,0.7516,Low,1,Churn,16.53,0.969764689939366
15889,0.09949835581091404,0.900501644189086,0.8322,Low,1,Churn,9.95,0.969764689939366
18188,0.23335835581091402,0.766641644189086,0.6335,Low,1,Churn,23.34,0.969764689939366
14478,0.1620343558109142,0.8379656441890858,0.7259,Low,1,Churn,16.2,0.969764689939366
13916,0.7575627685518073,0.24243723144819276,0.3368,High,1,Churn,75.76,0.9460153808433736
14490,0.2339983558109141,0.7660016441890859,0.6322,Low,1,Churn,23.4,0.969764689939366
13443,0.1817143558109141,0.8182856441890859,0.7496,Low,1,Churn,18.17,0.969764689939366
17478,0.25438635581091407,0.7456136441890859,0.5711,Low,1,Churn,25.44,0.969764689939366
17582,0.21260635581091403,0.787393644189086,0.6846,Low,1,Churn,21.26,0.969764689939366
13196,0.23829035581091407,0.7617096441890859,0.6293,Low,1,Churn,23.83,0.969764689939366
17228,0.08992635581091402,0.910073644189086,0.8514,Low,1,Churn,8.99,0.969764689939366
17220,0.15402635581091417,0.8459736441890858,0.7836,Low,1,Churn,15.4,0.969764689939366
15227,0.17974635581091425,0.8202536441890858,0.7114,Low,1,Churn,17.97,0.969764689939366
15439,0.18495835581091402,0.815041644189086,0.7102,Low,1,Churn,18.5,0.969764689939366
15976,0.18498235581091405,0.815017644189086,0.7195,Low,1,Churn,18.5,0.969764689939366
12809,0.8343187685518072,0.16568123144819275,0.2112,Critical,1,Churn,83.43,0.9460153808433736
17635,0.22281035581091413,0.7771896441890859,0.6541,Low,1,Churn,22.28,0.969764689939366
13239,0.20284235581091403,0.797157644189086,0.7056,Low,1,Churn,20.28,0.969764689939366
16096,0.2282183558109141,0.7717816441890859,0.6238,Low,1,Churn,22.82,0.969764689939366
12599,0.12358635581091404,0.876413644189086,0.8098,Low,1,Churn,12.36,0.969764689939366
17046,0.21503035581091412,0.7849696441890859,0.6748,Low,1,Churn,21.5,0.969764689939366
13709,0.19787835581091406,0.8021216441890859,0.7115,Low,1,Churn,19.79,0.969764689939366
17714,0.19256635581091408,0.8074336441890859,0.7206,Low,1,Churn,19.26,0.969764689939366
16374,0.21053035581091406,0.7894696441890859,0.6566,Low,1,Churn,21.05,0.969764689939366
15452,0.19199835581091407,0.8080016441890859,0.6868,Low,1,Churn,19.2,0.969764689939366
14506,0.1664943558109141,0.8335056441890859,0.6975,Low,1,Churn,16.65,0.969764689939366
14861,0.10179435581091412,0.8982056441890859,0.8472,Low,1,Churn,10.18,0.969764689939366
13531,0.11818635581091408,0.8818136441890859,0.7848,Low,1,Churn,11.82,0.969764689939366
15064,0.1945783558109141,0.8054216441890859,0.6901,Low,1,Churn,19.46,0.969764689939366
15441,0.20966235581091397,0.790337644189086,0.648,Low,1,Churn,20.97,0.969764689939366
14236,0.13502235581091415,0.8649776441890858,0.7715,Low,1,Churn,13.5,0.969764689939366
15261,0.1721463558109141,0.8278536441890859,0.7232,Low,1,Churn,17.21,0.969764689939366
14420,0.20925835581091412,0.7907416441890859,0.6496,Low,1,Churn,20.93,0.969764689939366
14068,0.8003707685518072,0.19962923144819278,0.2877,Critical,1,Churn,80.04,0.9460153808433736
17222,0.7423267685518072,0.25767323144819276,0.3716,High,1,Churn,74.23,0.9460153808433736
16716,0.8899507685518072,0.11004923144819277,0.1372,Critical,1,Churn,89.0,0.9460153808433736
12666,0.27669435581091417,0.7233056441890858,0.5517,Medium,1,Churn,27.67,0.969764689939366
17095,0.20926235581091412,0.7907376441890859,0.6749,Low,1,Churn,20.93,0.969764689939366
15339,0.180602355810914,0.819397644189086,0.7345,Low,1,Churn,18.06,0.969764689939366
13838,0.09355435581091409,0.9064456441890859,0.8517,Low,1,Churn,9.36,0.969764689939366
15551,0.13897435581091422,0.8610256441890858,0.7983,Low,1,Churn,13.9,0.969764689939366
12635,0.22737035581091403,0.772629644189086,0.6257,Low,1,Churn,22.74,0.969764689939366
17529,0.8435787685518072,0.15642123144819275,0.2,Critical,1,Churn,84.36,0.9460153808433736
13263,0.16377835581091404,0.836221644189086,0.7516,Low,1,Churn,16.38,0.969764689939366
17259,0.12002635581091403,0.879973644189086,0.7887,Low,1,Churn,12.0,0.969764689939366
16174,0.7742147685518073,0.22578523144819276,0.2989,High,1,Churn,77.42,0.9460153808433736
15410,0.8276707685518072,0.17232923144819276,0.235,Critical,1,Churn,82.77,0.9460153808433736
14006,0.7616587685518073,0.23834123144819275,0.3499,High,1,Churn,76.17,0.9460153808433736
13201,0.7625627685518073,0.23743723144819276,0.3421,High,1,Churn,76.26,0.9460153808433736
12605,0.13993035581091406,0.8600696441890859,0.7752,Low,1,Churn,13.99,0.969764689939366
13740,0.19915035581091411,0.8008496441890859,0.6839,Low,1,Churn,19.92,0.969764689939366
14868,0.1435103558109141,0.8564896441890859,0.7776,Low,1,Churn,14.35,0.969764689939366
12784,0.8728027685518073,0.12719723144819275,0.1548,Critical,1,Churn,87.28,0.9460153808433736
14821,0.09013435581091411,0.9098656441890859,0.8473,Low,1,Churn,9.01,0.969764689939366
13019,0.12690635581091414,0.8730936441890859,0.7912,Low,1,Churn,12.69,0.969764689939366
17342,0.15533035581091403,0.844669644189086,0.7366,Low,1,Churn,15.53,0.969764689939366
18151,0.19719435581091427,0.8028056441890857,0.7003,Low,1,Churn,19.72,0.969764689939366
15466,0.2016663558109142,0.7983336441890858,0.6559,Low,1,Churn,20.17,0.969764689939366
17977,0.28411035581091404,0.715889644189086,0.5446,Medium,1,Churn,28.41,0.969764689939366
15764,0.25971435581091407,0.7402856441890859,0.5979,Medium,1,Churn,25.97,0.969764689939366
15861,0.7570787685518072,0.24292123144819278,0.3353,High,1,Churn,75.71,0.9460153808433736
16946,0.14291435581091405,0.857085644189086,0.7737,Low,1,Churn,14.29,0.969764689939366
17132,0.26725435581091406,0.7327456441890859,0.5927,Medium,1,Churn,26.73,0.969764689939366
14430,0.7879227685518072,0.2120772314481928,0.2972,High,1,Churn,78.79,0.9460153808433736
16366,0.8049587685518073,0.19504123144819274,0.2684,Critical,1,Churn,80.5,0.9460153808433736
16768,0.13680235581091404,0.863197644189086,0.7772,Low,1,Churn,13.68,0.969764689939366
13118,0.14255835581091414,0.8574416441890859,0.7679,Low,1,Churn,14.26,0.969764689939366
16711,0.15743835581091403,0.842561644189086,0.7307,Low,1,Churn,15.74,0.969764689939366
15390,0.22617435581091394,0.7738256441890861,0.6419,Low,1,Churn,22.62,0.969764689939366
17870,0.18749835581091412,0.8125016441890859,0.6638,Low,1,Churn,18.75,0.969764689939366
14621,0.7637707685518073,0.23622923144819277,0.3409,High,1,Churn,76.38,0.9460153808433736
15660,0.09155035581091409,0.9084496441890859,0.837,Low,1,Churn,9.16,0.969764689939366
15377,0.14738635581091408,0.8526136441890859,0.7741,Low,1,Churn,14.74,0.969764689939366
