CustomerID,Recency,Frequency,Monetary,Orders,Revenue,LastPurchase,FirstPurchase,R_score,F_score,M_score,RFM_Score,CustomerRank,CustomerTier
12853.0,63,5,1950.4,5,1950.4,2010-10-08 14:51:00,2010-02-05 11:57:00,2,3,4,234,959,Lower
14205.0,30,7,1947.5,7,1947.5,2010-11-10 14:37:00,2010-03-07 12:20:00,3,4,4,344,960,Lower
14655.0,24,3,1946.28,3,1946.28,2010-11-16 12:28:00,2010-04-22 14:29:00,3,3,4,334,961,Lower
14498.0,37,5,1943.51,5,1943.51,2010-11-03 11:11:00,2010-06-07 16:05:00,3,3,4,334,962,Lower
15425.0,36,4,1941.1200000000001,4,1941.1200000000001,2010-11-04 18:13:00,2010-02-14 12:36:00,3,3,4,334,963,Lower
16101.0,70,3,1938.46,3,1938.46,2010-10-01 10:45:00,2010-05-27 12:50:00,2,3,4,234,964,Lower
12385.0,15,1,1938.4,1,1938.4,2010-11-25 15:14:00,2010-11-25 15:14:00,4,1,4,414,965,Lower
18215.0,73,4,1933.15,4,1933.15,2010-09-28 16:18:00,2010-03-26 13:03:00,2,3,4,234,966,Lower
15602.0,4,8,1932.64,8,1932.64,2010-12-06 15:35:00,2009-12-02 09:35:00,4,4,4,444,967,Lower
13849.0,33,3,1931.35,3,1931.35,2010-11-07 12:13:00,2010-03-25 12:03:00,3,3,4,334,968,Lower
13635.0,78,3,1928.13,3,1928.13,2010-09-23 10:06:00,2009-12-01 09:46:00,2,3,4,234,969,Lower
14064.0,66,10,1925.9,10,1925.9,2010-10-05 13:20:00,2010-01-21 13:22:00,2,4,4,244,970,Lower
17115.0,184,4,1923.99,4,1923.99,2010-06-09 11:10:00,2009-12-05 12:13:00,1,3,4,134,971,Lower
16905.0,7,11,1923.57,11,1923.57,2010-12-03 10:43:00,2009-12-10 20:04:00,4,4,4,444,972,Lower
16485.0,68,4,1923.54,4,1923.54,2010-10-03 15:30:00,2009-12-06 12:28:00,2,3,4,234,973,Lower
14492.0,66,7,1921.91,7,1921.91,2010-10-05 13:21:00,2010-03-30 14:23:00,2,4,4,244,974,Lower
16686.0,25,9,1921.19,9,1921.19,2010-11-15 14:49:00,2009-12-06 15:48:00,3,4,4,344,975,Lower
16128.0,16,6,1920.8300000000002,6,1920.8300000000002,2010-11-24 15:26:00,2010-07-16 16:30:00,4,4,4,444,976,Lower
13253.0,66,2,1920.71,2,1920.71,2010-10-05 13:33:00,2010-01-05 12:13:00,2,2,4,224,977,Lower
16177.0,72,7,1915.3600000000001,7,1915.3600000000001,2010-09-29 10:12:00,2010-03-02 14:03:00,2,4,4,244,978,Lower
14756.0,18,2,1914.8,2,1914.8,2010-11-22 09:22:00,2010-10-11 11:50:00,4,2,4,424,979,Lower
13014.0,68,1,1914.8,1,1914.8,2010-10-03 11:35:00,2010-10-03 11:35:00,2,1,4,214,979,Lower
15716.0,5,8,1913.55,8,1913.55,2010-12-05 12:26:00,2009-12-07 12:42:00,4,4,4,444,980,Lower
16812.0,14,3,1912.65,3,1912.65,2010-11-26 10:24:00,2010-11-22 14:36:00,4,3,4,434,981,Lower
13971.0,59,6,1909.3100000000002,6,1909.3100000000002,2010-10-12 08:51:00,2010-01-26 09:51:00,2,4,4,244,982,Lower
15329.0,10,8,1909.13,8,1909.13,2010-11-30 11:24:00,2009-12-14 12:18:00,4,4,4,444,983,Lower
16416.0,26,6,1906.48,6,1906.48,2010-11-14 13:24:00,2010-02-23 12:00:00,3,4,4,344,984,Lower
16912.0,57,4,1904.93,4,1904.93,2010-10-14 14:11:00,2009-12-09 12:32:00,2,3,4,234,985,Lower
15443.0,110,7,1900.64,7,1900.64,2010-08-22 12:45:00,2010-03-07 12:10:00,2,4,4,244,986,Lower
13126.0,2,7,1898.6100000000001,7,1898.6100000000001,2010-12-08 11:43:00,2010-03-02 12:24:00,4,4,4,444,987,Lower
18170.0,10,6,1897.69,6,1897.69,2010-11-30 13:33:00,2010-01-08 14:10:00,4,4,4,444,988,Lower
18009.0,178,7,1896.84,7,1896.84,2010-06-15 13:40:00,2010-02-25 11:49:00,1,4,4,144,989,Lower
17293.0,30,8,1896.57,8,1896.57,2010-11-10 16:31:00,2009-12-03 15:09:00,3,4,4,344,990,Lower
17667.0,71,4,1895.19,4,1895.19,2010-09-30 12:19:00,2010-02-23 09:57:00,2,3,4,234,991,Lower
12770.0,92,1,1895.0,1,1895.0,2010-09-09 11:43:00,2010-09-09 11:43:00,2,1,4,214,992,Lower
15248.0,47,3,1893.93,3,1893.93,2010-10-24 13:09:00,2010-06-23 14:34:00,3,3,4,334,993,Lower
16631.0,117,7,1892.52,7,1892.52,2010-08-15 11:20:00,2010-02-26 10:49:00,2,4,4,244,994,Lower
13313.0,115,7,1890.0,7,1890.0,2010-08-17 11:45:00,2009-12-02 16:18:00,2,4,4,244,995,Lower
14548.0,120,7,1888.49,7,1888.49,2010-08-12 15:48:00,2009-12-06 14:00:00,2,4,4,244,996,Lower
16823.0,23,6,1884.71,6,1884.71,2010-11-17 16:46:00,2009-12-02 09:57:00,3,4,4,344,997,Lower
16209.0,18,4,1884.16,4,1884.16,2010-11-22 14:39:00,2010-06-11 11:58:00,4,3,4,434,998,Lower
14239.0,67,10,1882.3200000000002,10,1882.3200000000002,2010-10-04 15:01:00,2009-12-05 12:36:00,2,4,4,244,999,Lower
16341.0,73,3,1878.92,3,1878.92,2010-09-28 17:55:00,2010-04-09 10:30:00,2,3,4,234,1000,Lower
15916.0,2,7,1874.83,7,1874.83,2010-12-08 13:14:00,2009-12-10 16:21:00,4,4,4,444,1001,Lower
14032.0,2,6,1874.68,6,1874.68,2010-12-08 10:53:00,2009-12-14 12:02:00,4,4,4,444,1002,Lower
12586.0,10,3,1865.73,3,1865.73,2010-11-30 10:47:00,2009-12-16 13:15:00,4,3,4,434,1003,Lower
12876.0,30,2,1863.77,2,1863.77,2010-11-10 12:21:00,2010-04-28 13:26:00,3,2,4,324,1004,Lower
13663.0,16,4,1858.04,4,1858.04,2010-11-24 13:55:00,2010-03-03 10:11:00,4,3,4,434,1005,Lower
16229.0,17,4,1857.26,4,1857.26,2010-11-23 12:01:00,2010-05-24 12:59:00,4,3,4,434,1006,Lower
15199.0,10,6,1853.7,6,1853.7,2010-11-30 10:56:00,2010-05-13 10:14:00,4,4,4,444,1007,Lower
13534.0,15,10,1850.82,10,1850.82,2010-11-25 15:54:00,2010-07-07 15:00:00,4,4,4,444,1008,Lower
14507.0,14,5,1848.8600000000001,5,1848.8600000000001,2010-11-26 11:24:00,2009-12-10 17:04:00,4,3,4,434,1009,Lower
12578.0,21,2,1847.94,2,1847.94,2010-11-19 17:21:00,2010-09-22 11:19:00,3,2,4,324,1010,Lower
13455.0,2,5,1847.5900000000001,5,1847.5900000000001,2010-12-08 13:11:00,2009-12-09 08:58:00,4,3,4,434,1011,Lower
15265.0,240,2,1839.52,2,1839.52,2010-04-14 11:20:00,2009-12-01 17:08:00,1,2,4,124,1012,Lower
15944.0,29,3,1839.14,3,1839.14,2010-11-11 09:55:00,2009-12-13 12:57:00,3,3,4,334,1013,Lower
13728.0,23,10,1839.03,10,1839.03,2010-11-17 13:50:00,2009-12-09 17:13:00,3,4,4,344,1014,Lower
17623.0,45,6,1838.72,6,1838.72,2010-10-26 14:12:00,2009-12-14 14:36:00,3,4,4,344,1015,Lower
18109.0,5,13,1828.24,13,1828.24,2010-12-05 10:58:00,2010-07-01 12:13:00,4,4,4,444,1016,Lower
12484.0,119,6,1826.78,6,1826.78,2010-08-13 13:45:00,2010-01-27 16:41:00,2,4,4,244,1017,Lower
16477.0,7,5,1825.56,5,1825.56,2010-12-03 12:48:00,2010-08-12 09:43:00,4,4,4,444,1018,Lower
13538.0,32,5,1822.28,5,1822.28,2010-11-08 14:19:00,2010-02-02 12:47:00,3,3,4,334,1019,Lower
16276.0,115,2,1818.7900000000002,2,1818.7900000000002,2010-08-17 13:40:00,2010-04-11 12:02:00,2,2,4,224,1020,Lower
14837.0,78,5,1810.82,5,1810.82,2010-09-23 09:11:00,2010-01-24 10:20:00,2,4,4,244,1021,Lower
12531.0,322,1,1807.98,1,1807.98,2010-01-22 14:17:00,2010-01-22 14:17:00,1,1,4,114,1022,Lower
13032.0,28,7,1805.78,7,1805.78,2010-11-12 12:49:00,2010-09-05 14:01:00,3,4,4,344,1023,Lower
13623.0,16,5,1805.32,5,1805.32,2010-11-24 13:36:00,2009-12-02 13:57:00,4,3,4,434,1024,Lower
17857.0,1,2,1803.2,2,1803.2,2010-12-09 11:35:00,2010-03-08 12:09:00,4,3,4,434,1025,Lower
16797.0,29,5,1802.02,5,1802.02,2010-11-11 19:14:00,2009-12-02 13:33:00,3,4,4,344,1026,Lower
13577.0,18,7,1801.68,7,1801.68,2010-11-22 08:11:00,2009-12-14 16:10:00,4,4,4,444,1027,Lower
12377.0,17,2,1798.2,2,1798.2,2010-11-23 19:24:00,2010-04-29 15:34:00,4,2,4,424,1028,Lower
16036.0,60,2,1797.92,2,1797.92,2010-10-11 15:08:00,2010-03-29 14:47:00,2,2,4,224,1029,Lower
17621.0,40,3,1795.22,3,1795.22,2010-10-31 10:14:00,2010-10-04 09:37:00,3,3,4,334,1030,Lower
12369.0,49,3,1791.15,3,1791.15,2010-10-22 13:13:00,2010-03-08 08:09:00,3,3,4,334,1031,Lower
14534.0,33,8,1790.36,8,1790.36,2010-11-07 10:44:00,2010-03-15 14:16:00,3,4,4,344,1032,Lower
15380.0,1,7,1788.8,7,1788.8,2010-12-09 15:01:00,2009-12-01 13:50:00,4,4,4,444,1033,Lower
16005.0,11,6,1786.78,6,1786.78,2010-11-29 11:48:00,2010-09-15 13:21:00,4,4,4,444,1034,Lower
15366.0,45,5,1786.57,5,1786.57,2010-10-26 09:52:00,2010-02-26 10:10:00,3,4,4,344,1035,Lower
14790.0,10,6,1781.56,6,1781.56,2010-11-30 17:45:00,2009-12-11 14:37:00,4,4,4,444,1036,Lower
18214.0,166,4,1780.34,4,1780.34,2010-06-27 11:21:00,2010-06-03 19:47:00,1,3,4,134,1037,Lower
13203.0,22,6,1778.79,6,1778.79,2010-11-18 10:08:00,2009-12-17 14:15:00,3,4,4,344,1038,Lower
16510.0,8,6,1777.5,6,1777.5,2010-12-02 13:39:00,2010-01-17 12:30:00,4,4,4,444,1039,Lower
13920.0,67,4,1774.68,4,1774.68,2010-10-04 12:37:00,2010-05-26 15:48:00,2,3,4,234,1040,Lower
14897.0,45,4,1774.16,4,1774.16,2010-10-26 11:17:00,2009-12-15 17:05:00,3,3,4,334,1041,Lower
14916.0,67,4,1773.97,4,1773.97,2010-10-04 14:33:00,2010-04-01 10:57:00,2,3,4,234,1042,Lower
15095.0,56,6,1771.04,6,1771.04,2010-10-15 11:47:00,2010-01-21 09:37:00,2,4,4,244,1043,Lower
15351.0,5,4,1770.23,4,1770.23,2010-12-05 11:49:00,2010-10-03 12:18:00,4,3,4,434,1044,Lower
14933.0,79,4,1770.0,4,1770.0,2010-09-22 10:47:00,2010-09-21 17:29:00,2,3,4,234,1045,Lower
15972.0,92,5,1769.33,5,1769.33,2010-09-09 13:20:00,2010-04-18 14:06:00,2,4,4,244,1046,Lower
15736.0,71,2,1767.1200000000001,2,1767.1200000000001,2010-09-30 14:20:00,2010-09-30 14:19:00,2,2,4,224,1047,Lower
16365.0,3,7,1766.78,7,1766.78,2010-12-07 17:19:00,2009-12-11 12:41:00,4,4,4,444,1048,Lower
15057.0,79,3,1766.46,3,1766.46,2010-09-22 14:22:00,2009-12-05 15:27:00,2,3,4,234,1049,Lower
14334.0,61,4,1766.27,4,1766.27,2010-10-10 10:33:00,2010-05-20 10:04:00,2,3,4,234,1050,Lower
13425.0,144,2,1766.22,2,1766.22,2010-07-19 12:56:00,2010-05-09 14:35:00,1,2,4,124,1051,Lower
15665.0,47,3,1764.86,3,1764.86,2010-10-24 14:08:00,2010-03-14 15:07:00,3,3,4,334,1052,Lower
12645.0,45,4,1764.1200000000001,4,1764.1200000000001,2010-10-26 18:44:00,2010-02-09 10:49:00,3,3,4,334,1053,Lower
13648.0,36,8,1764.02,8,1764.02,2010-11-04 14:46:00,2009-12-01 18:13:00,3,4,4,344,1054,Lower
16225.0,38,10,1762.99,10,1762.99,2010-11-02 15:39:00,2010-02-07 12:41:00,3,4,4,344,1055,Lower
17651.0,134,6,1758.52,6,1758.52,2010-07-29 12:28:00,2010-07-01 12:17:00,2,4,4,244,1056,Lower
17811.0,10,8,1757.98,8,1757.98,2010-11-30 10:56:00,2010-09-20 11:24:00,4,4,4,444,1057,Lower
12865.0,14,2,1755.24,2,1755.24,2010-11-26 15:37:00,2010-08-20 12:20:00,4,2,4,424,1058,Lower
17242.0,92,3,1754.24,3,1754.24,2010-09-09 10:44:00,2010-01-24 10:27:00,2,3,4,234,1059,Lower
12594.0,14,5,1751.89,5,1751.89,2010-11-26 12:17:00,2010-03-03 13:51:00,4,3,4,434,1060,Lower
13305.0,8,7,1751.75,7,1751.75,2010-12-02 12:10:00,2010-03-10 14:49:00,4,4,4,444,1061,Lower
16983.0,5,5,1748.15,5,1748.15,2010-12-05 12:34:00,2010-09-19 12:38:00,4,4,4,444,1062,Lower
12820.0,33,7,1747.18,7,1747.18,2010-11-07 14:26:00,2009-12-05 13:37:00,3,4,4,344,1063,Lower
12963.0,1,5,1744.96,5,1744.96,2010-12-09 09:14:00,2010-07-08 14:45:00,4,3,4,434,1064,Lower
15073.0,36,5,1744.61,5,1744.61,2010-11-04 10:26:00,2010-01-27 08:48:00,3,4,4,344,1065,Lower
16086.0,3,6,1743.6,6,1743.6,2010-12-07 13:45:00,2009-12-02 13:20:00,4,4,4,444,1066,Lower
17742.0,64,9,1743.3700000000001,9,1743.3700000000001,2010-10-07 15:03:00,2009-12-01 13:16:00,2,4,4,244,1067,Lower
13719.0,29,6,1741.4,6,1741.4,2010-11-11 12:40:00,2010-05-17 14:36:00,3,4,4,344,1068,Lower
17354.0,64,3,1740.9,3,1740.9,2010-10-07 13:42:00,2010-10-07 13:22:00,2,3,4,234,1069,Lower
16087.0,25,5,1739.92,5,1739.92,2010-11-15 16:44:00,2010-01-19 12:30:00,3,4,4,344,1070,Lower
14748.0,4,7,1736.57,7,1736.57,2010-12-06 10:24:00,2010-03-04 17:08:00,4,4,4,444,1071,Lower
14390.0,8,5,1731.16,5,1731.16,2010-12-02 11:57:00,2010-10-10 14:30:00,4,3,4,434,1072,Lower
17211.0,5,6,1729.43,6,1729.43,2010-12-05 12:44:00,2009-12-13 13:17:00,4,4,4,444,1073,Lower
15596.0,1,5,1723.45,5,1723.45,2010-12-09 16:10:00,2010-07-28 11:46:00,4,4,4,444,1074,Lower
18095.0,63,3,1723.04,3,1723.04,2010-10-08 15:09:00,2010-04-19 14:09:00,2,3,4,234,1075,Lower
16232.0,56,3,1722.09,3,1722.09,2010-10-15 16:00:00,2010-06-07 14:04:00,2,3,4,234,1076,Lower
16059.0,3,7,1718.66,7,1718.66,2010-12-07 10:36:00,2010-05-19 13:04:00,4,4,4,444,1077,Lower
12739.0,21,2,1713.69,2,1713.69,2010-11-19 09:42:00,2010-11-10 14:27:00,3,2,3,323,1078,Mid
16619.0,19,3,1712.1200000000001,3,1712.1200000000001,2010-11-21 16:02:00,2010-02-22 12:05:00,3,3,3,333,1079,Mid
13665.0,22,3,1711.66,3,1711.66,2010-11-18 13:06:00,2010-07-23 13:29:00,3,3,3,333,1080,Mid
16062.0,15,4,1709.83,4,1709.83,2010-11-25 19:06:00,2010-06-21 13:32:00,4,3,3,433,1081,Mid
16771.0,93,5,1706.99,5,1706.99,2010-09-08 12:46:00,2009-12-09 11:52:00,2,4,3,243,1082,Mid
14988.0,16,6,1704.1100000000001,6,1704.1100000000001,2010-11-24 12:53:00,2010-04-16 13:34:00,4,4,3,443,1083,Mid
15971.0,21,6,1702.98,6,1702.98,2010-11-19 10:43:00,2009-12-08 09:46:00,3,4,3,343,1084,Mid
15625.0,12,5,1702.1399999999999,5,1702.1399999999999,2010-11-28 12:23:00,2010-06-15 15:23:00,4,4,3,443,1085,Mid
15911.0,259,8,1700.24,8,1700.24,2010-03-26 12:06:00,2009-12-09 13:26:00,1,4,3,143,1086,Mid
17588.0,32,4,1699.3500000000001,4,1699.3500000000001,2010-11-08 15:45:00,2010-03-12 12:34:00,3,3,3,333,1087,Mid
18077.0,2,8,1699.25,8,1699.25,2010-12-08 10:21:00,2009-12-07 11:40:00,4,4,3,443,1088,Mid
12727.0,78,3,1698.8300000000002,3,1698.8300000000002,2010-09-23 10:45:00,2010-02-23 09:54:00,2,3,3,233,1089,Mid
12932.0,175,8,1698.56,8,1698.56,2010-06-18 14:22:00,2010-02-10 08:46:00,1,4,3,143,1090,Mid
17961.0,8,62,1697.85,62,1697.85,2010-12-02 19:18:00,2009-12-01 14:48:00,4,4,3,443,1091,Mid
12500.0,71,8,1697.39,8,1697.39,2010-09-30 18:45:00,2010-02-04 15:05:00,2,4,3,243,1092,Mid
14409.0,4,5,1696.64,5,1696.64,2010-12-06 15:06:00,2010-05-21 16:45:00,4,3,3,433,1093,Mid
17320.0,4,4,1695.15,4,1695.15,2010-12-06 15:38:00,2010-01-21 16:29:00,4,3,3,433,1094,Mid
12813.0,137,3,1687.8,3,1687.8,2010-07-26 09:50:00,2010-01-15 16:52:00,1,3,3,133,1095,Mid
15215.0,29,4,1687.49,4,1687.49,2010-11-11 10:50:00,2010-04-06 11:21:00,3,3,3,333,1096,Mid
16326.0,19,10,1682.03,10,1682.03,2010-11-21 11:03:00,2010-01-28 13:23:00,3,4,3,343,1097,Mid
16241.0,5,4,1680.2,4,1680.2,2010-12-05 11:04:00,2010-10-25 13:40:00,4,3,3,433,1098,Mid
17470.0,3,7,1679.8,7,1679.8,2010-12-07 09:57:00,2010-07-19 16:16:00,4,4,3,443,1099,Mid
12870.0,11,3,1676.95,3,1676.95,2010-11-29 13:42:00,2010-03-25 14:32:00,4,3,3,433,1100,Mid
14831.0,316,3,1676.57,3,1676.57,2010-01-28 14:31:00,2009-12-02 09:21:00,1,3,3,133,1101,Mid
14004.0,29,4,1675.81,4,1675.81,2010-11-11 13:26:00,2010-09-30 09:39:00,3,3,3,333,1102,Mid
14673.0,3,3,1674.41,3,1674.41,2010-12-07 12:49:00,2010-10-26 10:14:00,4,3,3,433,1103,Mid
12649.0,18,5,1671.14,5,1671.14,2010-11-22 12:57:00,2010-01-12 17:24:00,4,3,3,433,1104,Mid
14653.0,149,5,1666.41,5,1666.41,2010-07-14 12:19:00,2009-12-02 11:51:00,1,3,3,133,1105,Mid
16329.0,63,4,1664.92,4,1664.92,2010-10-08 12:44:00,2009-12-01 11:34:00,2,3,3,233,1106,Mid
16470.0,32,7,1664.08,7,1664.08,2010-11-08 12:28:00,2009-12-11 12:21:00,3,4,3,343,1107,Mid
13092.0,50,7,1662.45,7,1662.45,2010-10-21 13:02:00,2010-02-10 08:44:00,3,4,3,343,1108,Mid
13561.0,33,10,1661.54,10,1661.54,2010-11-07 14:28:00,2010-02-28 13:42:00,3,4,3,343,1109,Mid
14177.0,17,9,1660.23,9,1660.23,2010-11-23 14:23:00,2010-02-26 11:59:00,4,4,3,443,1110,Mid
13117.0,1,12,1658.9,12,1658.9,2010-12-09 14:50:00,2010-03-26 13:50:00,4,4,3,443,1111,Mid
16120.0,58,2,1658.37,2,1658.37,2010-10-13 15:22:00,2010-10-13 15:07:00,2,2,3,223,1112,Mid
15456.0,39,7,1656.93,7,1656.93,2010-11-01 17:05:00,2009-12-08 12:54:00,3,4,3,343,1113,Mid
14421.0,148,4,1656.26,4,1656.26,2010-07-15 12:30:00,2010-01-17 11:30:00,1,3,3,133,1114,Mid
16611.0,39,5,1655.64,5,1655.64,2010-11-01 09:33:00,2010-03-10 16:07:00,3,4,3,343,1115,Mid
13330.0,91,3,1655.17,3,1655.17,2010-09-10 14:12:00,2010-02-23 10:12:00,2,3,3,233,1116,Mid
12854.0,197,4,1654.72,4,1654.72,2010-05-27 16:54:00,2009-12-11 12:55:00,1,3,3,133,1117,Mid
13911.0,15,11,1654.08,11,1654.08,2010-11-25 16:16:00,2010-03-01 16:31:00,4,4,3,443,1118,Mid
12873.0,33,2,1653.3,2,1653.3,2010-11-07 11:15:00,2010-01-27 09:50:00,3,2,3,323,1119,Mid
12911.0,187,1,1651.72,1,1651.72,2010-06-06 12:13:00,2010-06-06 12:13:00,1,1,3,113,1120,Mid
14963.0,15,7,1651.23,7,1651.23,2010-11-25 11:19:00,2010-07-02 12:43:00,4,4,3,443,1121,Mid
12701.0,165,4,1648.7,4,1648.7,2010-06-28 13:44:00,2010-03-16 13:23:00,1,3,3,133,1122,Mid
14481.0,43,3,1648.18,3,1648.18,2010-10-28 19:20:00,2010-01-31 12:43:00,3,3,3,333,1123,Mid
13397.0,73,5,1647.74,5,1647.74,2010-09-28 13:10:00,2010-01-20 09:50:00,2,3,3,233,1124,Mid
14515.0,23,6,1647.17,6,1647.17,2010-11-17 12:24:00,2010-06-07 12:37:00,3,4,3,343,1125,Mid
13192.0,171,4,1646.64,4,1646.64,2010-06-22 09:52:00,2010-01-22 08:37:00,1,3,3,133,1126,Mid
13503.0,115,5,1642.39,5,1642.39,2010-08-17 13:17:00,2010-02-16 13:49:00,2,3,3,233,1127,Mid
13643.0,18,7,1637.33,7,1637.33,2010-11-22 15:19:00,2009-12-08 12:48:00,4,4,3,443,1128,Mid
16081.0,2,4,1637.14,4,1637.14,2010-12-08 11:16:00,2010-02-03 12:46:00,4,3,3,433,1129,Mid
17165.0,17,5,1635.64,5,1635.64,2010-11-23 13:35:00,2009-12-11 09:18:00,4,4,3,443,1130,Mid
15550.0,14,8,1635.42,8,1635.42,2010-11-26 11:14:00,2009-12-03 15:15:00,4,4,3,443,1131,Mid
15310.0,114,1,1634.64,1,1634.64,2010-08-18 11:38:00,2010-08-18 11:38:00,2,1,3,213,1132,Mid
14562.0,26,8,1631.38,8,1631.38,2010-11-14 11:10:00,2010-02-07 14:10:00,3,4,3,343,1133,Mid
16555.0,141,4,1629.79,4,1629.79,2010-07-22 13:43:00,2010-07-22 13:39:00,1,3,3,133,1134,Mid
13554.0,16,7,1629.35,7,1629.35,2010-11-24 15:05:00,2010-09-19 12:39:00,4,4,3,443,1135,Mid
14215.0,4,4,1626.6100000000001,4,1626.6100000000001,2010-12-06 15:34:00,2009-12-08 09:35:00,4,3,3,433,1136,Mid
13692.0,44,2,1626.08,2,1626.08,2010-10-27 09:57:00,2010-10-15 13:28:00,3,2,3,323,1137,Mid
13154.0,35,3,1624.84,3,1624.84,2010-11-05 16:00:00,2009-12-04 08:46:00,3,3,3,333,1138,Mid
17954.0,3,9,1618.93,9,1618.93,2010-12-07 12:37:00,2009-12-09 13:22:00,4,4,3,443,1139,Mid
18220.0,30,5,1616.48,5,1616.48,2010-11-10 14:22:00,2009-12-15 11:42:00,3,4,3,343,1140,Mid
13824.0,15,7,1615.82,7,1615.82,2010-11-25 17:33:00,2010-03-12 15:17:00,4,4,3,443,1141,Mid
17422.0,17,5,1615.39,5,1615.39,2010-11-23 10:24:00,2010-06-23 10:19:00,4,4,3,443,1142,Mid
14896.0,1,7,1614.45,7,1614.45,2010-12-09 12:24:00,2009-12-06 12:42:00,4,4,3,443,1143,Mid
14934.0,14,3,1612.56,3,1612.56,2010-11-26 11:24:00,2010-09-24 12:08:00,4,3,3,433,1144,Mid
15013.0,123,10,1610.82,10,1610.82,2010-08-09 12:05:00,2010-01-31 12:15:00,2,4,3,243,1145,Mid
15789.0,67,5,1610.71,5,1610.71,2010-10-04 14:42:00,2010-03-26 11:21:00,2,4,3,243,1146,Mid
16860.0,88,3,1610.62,3,1610.62,2010-09-13 10:05:00,2010-02-15 13:46:00,2,3,3,233,1147,Mid
17814.0,11,2,1609.37,2,1609.37,2010-11-29 14:21:00,2010-10-13 14:03:00,4,3,3,433,1148,Mid
15810.0,22,4,1607.06,4,1607.06,2010-11-18 10:44:00,2010-02-04 18:18:00,3,3,3,333,1149,Mid
14467.0,25,8,1606.98,8,1606.98,2010-11-15 11:01:00,2009-12-02 12:44:00,3,4,3,343,1150,Mid
17460.0,8,12,1605.8400000000001,12,1605.8400000000001,2010-12-02 15:14:00,2010-01-22 13:25:00,4,4,3,443,1151,Mid
15607.0,179,8,1604.21,8,1604.21,2010-06-14 11:55:00,2010-01-08 12:16:00,1,4,3,143,1152,Mid
14195.0,75,4,1603.6,4,1603.6,2010-09-26 14:06:00,2010-03-15 17:12:00,2,3,3,233,1153,Mid
15062.0,59,4,1597.76,4,1597.76,2010-10-12 10:38:00,2010-04-08 15:41:00,2,3,3,233,1154,Mid
16634.0,8,5,1596.71,5,1596.71,2010-12-02 17:41:00,2010-01-21 09:30:00,4,4,3,443,1155,Mid
17853.0,43,3,1596.29,3,1596.29,2010-10-28 15:29:00,2009-12-03 15:09:00,3,3,3,333,1156,Mid
17994.0,24,7,1595.1399999999999,7,1595.1399999999999,2010-11-16 09:56:00,2010-03-29 10:37:00,3,4,3,343,1157,Mid
17028.0,217,3,1593.83,3,1593.83,2010-05-07 15:33:00,2009-12-18 14:28:00,1,3,3,133,1158,Mid
12937.0,99,5,1593.34,5,1593.34,2010-09-02 16:01:00,2009-12-03 15:43:00,2,3,3,233,1159,Mid
14396.0,7,6,1591.74,6,1591.74,2010-12-03 15:19:00,2009-12-02 14:21:00,4,4,3,443,1160,Mid
16057.0,155,3,1591.73,3,1591.73,2010-07-08 11:33:00,2010-01-07 17:11:00,1,3,3,133,1161,Mid
16275.0,110,2,1591.24,2,1591.24,2010-08-22 11:28:00,2010-03-08 14:41:00,2,2,3,223,1162,Mid
12360.0,15,5,1590.83,5,1590.83,2010-11-25 11:04:00,2010-02-22 09:32:00,4,3,3,433,1163,Mid
13156.0,21,3,1586.54,3,1586.54,2010-11-19 13:09:00,2010-02-01 13:45:00,3,3,3,333,1164,Mid
17679.0,157,5,1585.5,5,1585.5,2010-07-06 09:39:00,2009-12-03 17:32:00,1,4,3,143,1165,Mid
14327.0,18,5,1583.28,5,1583.28,2010-11-22 15:24:00,2010-01-08 14:04:00,4,3,3,433,1166,Mid
17905.0,9,10,1580.38,10,1580.38,2010-12-01 13:21:00,2010-01-28 17:54:00,4,4,3,443,1167,Mid
13202.0,30,7,1580.3,7,1580.3,2010-11-10 16:24:00,2009-12-09 10:48:00,3,4,3,343,1168,Mid
16620.0,25,4,1579.97,4,1579.97,2010-11-15 09:14:00,2009-12-01 14:35:00,3,3,3,333,1169,Mid
12424.0,58,2,1579.07,2,1579.07,2010-10-13 10:29:00,2010-06-09 15:15:00,2,2,3,223,1170,Mid
12549.0,211,6,1575.68,6,1575.68,2010-05-13 12:05:00,2010-01-11 12:29:00,1,4,3,143,1171,Mid
13337.0,182,1,1575.26,1,1575.26,2010-06-11 13:27:00,2010-06-11 13:27:00,1,1,3,113,1172,Mid
15288.0,1,6,1574.51,6,1574.51,2010-12-09 13:59:00,2010-02-12 15:27:00,4,4,3,443,1173,Mid
13889.0,18,5,1574.3300000000002,5,1574.3300000000002,2010-11-22 13:25:00,2010-01-22 14:32:00,4,3,3,433,1174,Mid
17921.0,15,6,1574.13,6,1574.13,2010-11-25 19:24:00,2010-07-15 20:05:00,4,4,3,443,1175,Mid
14235.0,134,4,1573.13,4,1573.13,2010-07-29 17:24:00,2010-03-30 13:36:00,2,3,3,233,1176,Mid
13198.0,23,2,1572.99,2,1572.99,2010-11-17 14:25:00,2010-10-01 13:27:00,3,2,3,323,1177,Mid
17720.0,3,7,1572.97,7,1572.97,2010-12-07 10:43:00,2010-05-10 09:58:00,4,4,3,443,1178,Mid
15985.0,72,5,1572.8600000000001,5,1572.8600000000001,2010-09-29 14:43:00,2010-05-27 15:51:00,2,4,3,243,1179,Mid
