CustomerID,Recency,Frequency,Monetary,Orders,Revenue,LastPurchase,FirstPurchase,R_score,F_score,M_score,RFM_Score,CustomerRank,CustomerTier,HistoricalCLV,CustomerRevenue,CustomerProfit,CustomerMargin,LifetimeDays,PurchaseIntervalDays,AverageCLV,PredictedCLV,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2,ClusterSize
14915.0,11,9,1503.77,9,1503.77,2010-11-29 08:23:00,2009-12-03 10:17:00,4,4,3,443,1228,Mid,1503.77,1503.77,451.13,0.29999933500468823,361,40.111111111111114,1503.77,1654.15,0,Loyal Customers,0.23090639630474863,-0.685946592180659,67.46226,-11.479866,4307
14408.0,107,4,1503.24,4,1503.24,2010-08-25 13:08:00,2009-12-07 12:18:00,2,3,3,233,1229,Mid,1503.24,1503.24,450.97,0.2999986695404593,262,65.5,1503.24,1653.56,0,Loyal Customers,-0.13618156642514082,0.11612976317786747,8.788313,-0.18579839,4307
14802.0,74,2,1502.98,2,1502.98,2010-09-27 16:34:00,2010-09-27 16:32:00,2,2,3,223,1230,Mid,1502.98,1502.98,450.89,0.29999733862060707,1,0.5,1502.98,1653.28,0,Loyal Customers,-0.19865606897412574,-0.0687509032421083,-12.004286,-12.235968,4307
13819.0,305,3,1502.0,3,1502.0,2010-02-08 15:30:00,2009-12-01 16:18:00,1,3,3,133,1231,Mid,1502.0,1502.0,450.6,0.3,69,23.0,1502.0,1652.2,0,Loyal Customers,-0.4212368078481009,1.5639806417364617,-21.333252,60.40252,4307
17353.0,127,2,1502.0,2,1502.0,2010-08-05 08:54:00,2010-03-25 12:52:00,2,2,3,223,1231,Mid,1502.0,1502.0,450.6,0.3,133,66.5,1502.0,1652.2,0,Loyal Customers,-0.2612015674847494,0.27382732615317296,8.096166,10.602685,4307
15860.0,4,10,1498.8,10,1498.8,2010-12-06 11:38:00,2009-12-06 12:31:00,4,4,3,443,1232,Mid,1498.8,1498.8,449.64,0.3,365,36.5,1498.8,1648.68,0,Loyal Customers,0.28906413230099015,-0.7662392196876828,67.12851,-8.277435,4307
15590.0,18,5,1496.6,5,1496.6,2010-11-22 14:49:00,2010-04-12 10:09:00,4,4,3,443,1233,Mid,1496.6,1496.6,448.98,0.30000000000000004,225,45.0,1496.6,1646.26,0,Loyal Customers,0.018832896559150655,-0.5780817578916627,32.209,-37.186016,4307
13280.0,15,4,1494.8700000000001,4,1494.8700000000001,2010-11-25 14:51:00,2010-03-05 09:07:00,4,3,3,433,1234,Mid,1494.8700000000001,1494.8700000000001,448.46,0.2999993310455089,266,66.5,1494.8700000000001,1644.36,0,Loyal Customers,-0.028664995261497968,-0.5713657952415656,15.573482,-45.398968,4307
15173.0,16,7,1494.6,7,1494.6,2010-11-24 10:21:00,2010-04-01 12:26:00,4,4,3,443,1235,Mid,1494.6,1494.6,448.38,0.3,237,33.857142857142854,1494.6,1644.06,0,Loyal Customers,0.12215867994755747,-0.62699476632113,56.357346,-30.58001,4307
18219.0,4,8,1493.1200000000001,8,1493.1200000000001,2010-12-06 10:05:00,2009-12-07 13:17:00,4,4,3,443,1236,Mid,1493.1200000000001,1493.1200000000001,447.94,0.3000026789541363,364,45.5,1493.1200000000001,1642.43,0,Loyal Customers,0.18711993439318597,-0.7791826776276052,66.064354,-24.822968,4307
14256.0,127,3,1491.73,3,1491.73,2010-08-05 09:30:00,2010-01-14 10:35:00,2,3,3,233,1237,Mid,1491.73,1491.73,447.52,0.3000006703625991,203,67.66666666666667,1491.73,1640.9,0,Loyal Customers,-0.21225904825158082,0.24468595145351976,12.950147,16.177143,4307
16314.0,25,3,1491.4,3,1491.4,2010-11-15 12:06:00,2010-08-24 11:52:00,3,3,3,333,1238,Mid,1491.4,1491.4,447.42,0.3,84,28.0,1491.4,1640.54,0,Loyal Customers,-0.09167505683213592,-0.49266987791263606,-1.8510855,-42.650566,4307
13042.0,234,3,1488.59,3,1488.59,2010-04-20 13:43:00,2009-12-07 15:42:00,1,3,3,133,1239,Mid,1488.59,1488.59,446.58,0.3000020153299431,134,44.666666666666664,1488.59,1637.45,0,Loyal Customers,-0.33927876410820246,1.0068369553835923,10.331887,61.616627,4307
16265.0,22,3,1488.17,3,1488.17,2010-11-18 10:06:00,2010-10-28 15:18:00,3,3,3,333,1240,Mid,1488.17,1488.17,446.45,0.29999932803375956,21,7.0,1488.17,1636.99,0,Loyal Customers,-0.08878188708914031,-0.5030290015073705,-1.6451821,-42.9873,4307
17147.0,88,5,1485.36,5,1485.36,2010-09-13 10:30:00,2010-01-11 09:38:00,2,4,3,243,1241,Mid,1485.36,1485.36,445.61,0.30000134647492865,246,49.2,1485.36,1633.9,0,Loyal Customers,-0.06581339825968996,-0.08793467196726044,16.700687,-4.7384048,4307
16960.0,26,5,1483.83,5,1483.83,2010-11-14 12:17:00,2010-03-02 13:36:00,3,4,3,343,1242,Mid,1483.83,1483.83,445.15,0.30000067393164986,257,51.4,1483.83,1632.21,0,Loyal Customers,0.0072130422214375075,-0.5315285685386852,28.521467,-32.397545,4307
13871.0,64,4,1482.6000000000001,4,1482.6000000000001,2010-10-07 12:56:00,2009-12-20 13:09:00,2,3,3,233,1243,Mid,1482.6000000000001,1482.6000000000001,444.78,0.29999999999999993,291,72.75,1482.6000000000001,1630.86,0,Loyal Customers,-0.08872747464516027,-0.22360533988966547,12.761124,-17.711962,4307
12826.0,1,6,1481.03,6,1481.03,2010-12-09 15:21:00,2009-12-18 10:43:00,4,4,3,443,1244,Mid,1481.03,1481.03,444.31,0.30000067520576895,357,59.5,1481.03,1629.13,0,Loyal Customers,0.08696777185740934,-0.7323191128106875,48.338562,-31.630491,4307
18230.0,14,2,1480.8600000000001,2,1480.8600000000001,2010-11-26 15:33:00,2010-07-02 10:01:00,4,3,3,433,1245,Mid,1480.8600000000001,1480.8600000000001,444.26,0.30000135056656263,148,74.0,1480.8600000000001,1628.95,0,Loyal Customers,-0.13097690475197454,-0.5803566044342577,-24.021454,-39.81011,4307
14312.0,14,5,1478.7,5,1478.7,2010-11-26 11:40:00,2010-07-23 15:05:00,4,3,3,433,1246,Mid,1478.7,1478.7,443.61,0.3,126,25.2,1478.7,1626.57,0,Loyal Customers,0.02042528085056514,-0.6080077919319967,32.89675,-37.80124,4307
17396.0,7,7,1476.3,7,1476.3,2010-12-03 09:45:00,2010-09-24 13:04:00,4,4,3,443,1247,Mid,1476.3,1476.3,442.89,0.3,70,10.0,1476.3,1623.93,0,Loyal Customers,0.1295991060506941,-0.6936531765467558,60.21216,-32.263508,4307
13652.0,4,3,1475.77,3,1475.77,2010-12-06 09:21:00,2010-02-25 17:37:00,4,3,3,433,1248,Mid,1475.77,1475.77,442.73,0.29999932238763494,284,94.66666666666667,1475.77,1623.35,0,Loyal Customers,-0.06965365233474544,-0.6355033796010805,-0.25860766,-49.903484,4307
15678.0,31,2,1473.24,2,1473.24,2010-11-09 14:38:00,2010-07-05 12:49:00,3,2,3,323,1249,Mid,1473.24,1473.24,441.97,0.2999986424479379,128,64.0,1473.24,1620.56,0,Loyal Customers,-0.15280354865895132,-0.40829912091100357,-22.597536,-33.696014,4307
17414.0,59,4,1471.52,4,1471.52,2010-10-12 16:53:00,2009-12-03 16:49:00,2,3,3,233,1250,Mid,1471.52,1471.52,441.46,0.30000271827769925,314,78.5,1471.52,1618.67,0,Loyal Customers,-0.08438647008055042,-0.30828723008876174,13.360015,-19.768177,4307
12582.0,58,2,1469.04,2,1469.04,2010-10-13 10:52:00,2010-05-11 09:55:00,2,2,3,223,1251,Mid,1469.04,1469.04,440.71,0.299998638566683,156,78.0,1469.04,1615.94,0,Loyal Customers,-0.1854999532309244,-0.2100717003383645,-11.807592,-17.306572,4307
15167.0,43,4,1468.82,4,1468.82,2010-10-28 14:19:00,2010-02-04 14:13:00,3,3,3,333,1252,Mid,1468.82,1468.82,440.65,0.3000027232744652,267,66.75,1468.82,1615.7,0,Loyal Customers,-0.06592133281411819,-0.42596200069973345,15.733668,-28.27661,4307
13110.0,73,5,1468.8000000000002,5,1468.8000000000002,2010-09-28 15:23:00,2009-12-01 14:14:00,2,3,3,233,1253,Mid,1468.8000000000002,1468.8000000000002,440.64,0.29999999999999993,302,60.4,1468.8000000000002,1615.68,0,Loyal Customers,-0.051148053863808864,-0.17501494213877114,18.287828,-10.11053,4307
14129.0,35,4,1467.48,4,1467.48,2010-11-05 09:59:00,2010-05-09 14:54:00,3,3,3,333,1254,Mid,1467.48,1467.48,440.24,0.2999972742388312,180,45.0,1467.48,1614.23,0,Loyal Customers,-0.05742455943407593,-0.3892939113027594,16.5671,-37.667854,4307
18268.0,227,5,1464.73,5,1464.73,2010-04-27 15:47:00,2009-12-11 10:27:00,1,4,3,143,1255,Mid,1464.73,1464.73,439.42,0.3000006827196821,138,27.6,1464.73,1611.2,0,Loyal Customers,-0.23405266100815877,0.943878115894482,12.344105,62.567657,4307
17050.0,11,5,1462.95,5,1462.95,2010-11-29 17:20:00,2010-01-26 14:54:00,4,4,3,443,1256,Mid,1462.95,1462.95,438.88,0.29999658224819714,308,61.6,1462.95,1609.24,0,Loyal Customers,0.02074863924220631,-0.5706483880967108,33.31741,-39.492466,4307
14682.0,64,4,1462.81,4,1462.81,2010-10-07 09:53:00,2010-02-05 14:47:00,2,3,3,233,1257,Mid,1462.81,1462.81,438.84,0.29999794915265826,244,61.0,1462.81,1609.09,0,Loyal Customers,-0.09247906950759056,-0.188284698765274,11.679223,-17.100014,4307
15030.0,16,6,1461.63,6,1461.63,2010-11-24 14:57:00,2010-03-04 17:10:00,4,4,3,443,1258,Mid,1461.63,1461.63,438.49,0.3000006841676758,265,44.166666666666664,1461.63,1607.79,0,Loyal Customers,0.06580866711332453,-0.6229119083313716,45.08589,-32.840046,4307
15081.0,3,8,1460.92,8,1460.92,2010-12-07 16:20:00,2010-06-22 10:25:00,4,4,3,443,1259,Mid,1460.92,1460.92,438.28,0.30000273800071187,169,21.125,1460.92,1607.01,0,Loyal Customers,0.18265906966813855,-0.7885504539261987,66.118835,-24.890644,4307
16917.0,268,1,1460.3600000000001,1,1460.3600000000001,2010-03-17 15:24:00,2010-03-17 15:24:00,1,1,3,113,1260,Mid,1460.3600000000001,1460.3600000000001,438.11,0.3000013695253225,1,1.0,1460.3600000000001,1606.4,0,Loyal Customers,-0.48587532429122837,1.3011435642221416,0.2664686,68.63005,4307
15563.0,150,3,1459.02,3,1459.02,2010-07-13 11:57:00,2010-01-28 11:36:00,1,3,3,133,1261,Mid,1459.02,1459.02,437.71,0.3000027415662568,167,55.666666666666664,1459.02,1604.92,0,Loyal Customers,-0.24494471326856407,0.37630806040303943,14.171174,21.133282,4307
17180.0,58,7,1452.8,7,1452.8,2010-10-13 16:58:00,2010-01-21 17:43:00,2,4,3,243,1262,Mid,1452.8,1452.8,435.84,0.3,265,37.857142857142854,1452.8,1598.08,0,Loyal Customers,0.06510759858279415,-0.31983031550358354,25.693012,-11.349261,4307
12408.0,21,3,1452.22,3,1452.22,2010-11-19 13:21:00,2010-07-29 13:27:00,3,3,3,333,1263,Mid,1452.22,1452.22,435.67,0.30000275440360274,113,37.666666666666664,1452.22,1597.44,0,Loyal Customers,-0.09344558890104133,-0.5715039930506574,-2.3834372,-44.111946,4307
13650.0,10,4,1451.66,4,1451.66,2010-11-30 13:55:00,2010-01-26 08:44:00,4,3,3,433,1264,Mid,1451.66,1451.66,435.5,0.300001377733078,309,77.25,1451.66,1596.83,0,Loyal Customers,-0.030054923603035563,-0.6452692783339127,13.239594,-46.007744,4307
13361.0,108,2,1450.5,2,1450.5,2010-08-24 14:56:00,2010-04-01 07:49:00,2,2,3,223,1265,Mid,1450.5,1450.5,435.15,0.3,146,73.0,1450.5,1595.55,0,Loyal Customers,-0.2477526568888758,0.13270869642348357,7.406095,8.351231,4307
15876.0,45,2,1449.14,2,1449.14,2010-10-26 18:58:00,2010-09-17 15:26:00,3,2,3,323,1266,Mid,1449.14,1449.14,434.74,0.29999861987109594,40,20.0,1449.14,1594.05,0,Loyal Customers,-0.1736083137005678,-0.30582781069055787,-19.624733,-28.076113,4307
17534.0,87,4,1445.47,4,1445.47,2010-09-14 13:32:00,2010-02-25 16:55:00,2,3,3,233,1267,Mid,1445.47,1445.47,433.64,0.2999993081834974,201,50.25,1445.47,1590.02,0,Loyal Customers,-0.12256284673016123,-0.04371381077013346,10.2723055,-6.263589,4307
14850.0,53,6,1445.21,6,1445.21,2010-10-18 15:52:00,2010-05-20 13:28:00,2,4,3,243,1268,Mid,1445.21,1445.21,433.56,0.2999979241771092,152,25.333333333333332,1445.21,1589.73,0,Loyal Customers,0.0187577337520932,-0.3033356152792669,24.221073,-12.310244,4307
14014.0,12,2,1443.03,2,1443.03,2010-11-28 14:56:00,2010-05-12 09:04:00,4,2,3,423,1269,Mid,1443.03,1443.03,432.91,0.30000069298628584,201,100.5,1443.03,1587.33,0,Loyal Customers,-0.13533977015417312,-0.5846868920638547,-24.091528,-40.113293,4307
14233.0,101,3,1441.55,3,1441.55,2010-08-31 15:03:00,2010-03-05 16:35:00,2,3,3,233,1270,Mid,1441.55,1441.55,432.46,0.2999965315112206,179,59.666666666666664,1441.55,1585.71,0,Loyal Customers,-0.1908525343564984,0.12470814765899317,7.456837,2.793484,4307
15704.0,138,2,1441.04,2,1441.04,2010-07-25 15:00:00,2010-05-05 14:51:00,1,2,3,123,1271,Mid,1441.04,1441.04,432.31,0.2999986121134736,82,41.0,1441.04,1585.14,0,Loyal Customers,-0.2851108800920556,0.37705283655971644,12.038198,20.29674,4307
12644.0,66,3,1440.58,3,1440.58,2010-10-05 10:23:00,2010-01-14 13:02:00,2,3,3,233,1272,Mid,1440.58,1440.58,432.17,0.299997223340599,264,88.0,1440.58,1584.64,0,Loyal Customers,-0.1495015340028899,-0.14448241016559238,0.25726336,-15.227797,4307
17597.0,54,4,1439.72,4,1439.72,2010-10-17 10:13:00,2010-05-05 15:33:00,2,3,3,233,1273,Mid,1439.72,1439.72,431.92,0.30000277831800626,165,41.25,1439.72,1583.69,0,Loyal Customers,-0.08404237606584981,-0.3470361950199929,13.684665,-22.295269,4307
15325.0,31,7,1439.72,7,1439.72,2010-11-09 13:14:00,2010-02-16 13:30:00,3,4,3,343,1273,Mid,1439.72,1439.72,431.92,0.30000277831800626,266,38.0,1439.72,1583.69,0,Loyal Customers,0.09514596490564221,-0.5671938806491345,53.212868,-22.065542,4307
13543.0,270,2,1439.61,2,1439.61,2010-03-15 13:34:00,2010-01-21 14:30:00,1,2,3,123,1274,Mid,1439.61,1439.61,431.88,0.2999979161022777,53,26.5,1439.61,1583.57,0,Loyal Customers,-0.4416979750667349,1.3586125947746142,1.3337706,68.06708,4307
16088.0,211,2,1437.43,2,1437.43,2010-05-13 10:16:00,2010-04-27 10:56:00,1,2,3,123,1275,Mid,1437.43,1437.43,431.23,0.3000006956860508,16,8.0,1437.43,1581.17,0,Loyal Customers,-0.3718691589694767,0.8765531960866442,14.221225,46.93504,4307
12805.0,17,4,1434.95,4,1434.95,2010-11-23 12:27:00,2010-02-03 09:06:00,4,3,3,433,1276,Mid,1434.95,1434.95,430.48,0.29999651555803336,294,73.5,1434.95,1578.45,0,Loyal Customers,-0.04193173807758637,-0.5091943641248251,17.231653,-47.279797,4307
15793.0,14,5,1433.96,5,1433.96,2010-11-26 10:36:00,2009-12-01 12:54:00,4,4,3,443,1277,Mid,1433.96,1433.96,430.19,0.3000013947390443,360,72.0,1433.96,1577.36,0,Loyal Customers,0.01276043442217682,-0.6338167192551553,33.047733,-37.611393,4307
12389.0,38,3,1433.33,3,1433.33,2010-11-02 11:52:00,2010-02-22 10:15:00,3,3,3,333,1278,Mid,1433.33,1433.33,430.0,0.3000006976760411,254,84.66666666666667,1433.33,1576.66,0,Loyal Customers,-0.11716206988253165,-0.4112043905239539,-1.542531,-36.900097,4307
15910.0,36,7,1432.29,7,1432.29,2010-11-04 12:18:00,2010-01-21 11:51:00,3,4,3,343,1279,Mid,1432.29,1432.29,429.69,0.30000209454789184,288,41.142857142857146,1432.29,1575.52,0,Loyal Customers,0.08783104468833901,-0.5187231159106976,52.926407,-21.810116,4307
15572.0,16,3,1431.78,3,1431.78,2010-11-24 13:16:00,2010-04-14 14:38:00,4,3,3,433,1280,Mid,1431.78,1431.78,429.53,0.299997206274707,224,74.66666666666667,1431.78,1574.96,0,Loyal Customers,-0.09186602782984206,-0.5116546713260062,-5.5268826,-47.774483,4307
16233.0,2,7,1429.03,7,1429.03,2010-12-08 12:51:00,2009-12-02 13:23:00,4,4,3,443,1281,Mid,1429.03,1429.03,428.71,0.3000006997753721,371,53.0,1429.03,1571.93,0,Loyal Customers,0.1273139755873659,-0.7440849562307761,60.045605,-32.201218,4307
14309.0,49,2,1428.28,2,1428.28,2010-10-22 13:18:00,2010-06-07 10:24:00,3,2,3,323,1282,Mid,1428.28,1428.28,428.48,0.29999719942868347,138,69.0,1428.28,1571.11,0,Loyal Customers,-0.18219664651341605,-0.2522079375892982,-19.355896,-28.313581,4307
16520.0,1,4,1427.57,4,1427.57,2010-12-09 13:08:00,2010-03-02 16:50:00,4,3,3,433,1283,Mid,1427.57,1427.57,428.27,0.29999929950895576,282,70.5,1427.57,1570.33,0,Loyal Customers,-0.023912184900377588,-0.6756972936022523,19.85369,-46.637794,4307
17029.0,18,5,1421.3,5,1421.3,2010-11-22 10:46:00,2010-02-14 10:19:00,4,4,3,443,1284,Mid,1421.3,1421.3,426.39,0.3,282,56.4,1421.3,1563.43,0,Loyal Customers,0.005614494875774732,-0.5803952972517249,32.09771,-37.545383,4307
18044.0,23,8,1417.01,8,1417.01,2010-11-17 13:25:00,2010-05-28 15:31:00,3,4,3,343,1285,Mid,1417.01,1417.01,425.1,0.29999788286603485,173,21.625,1417.01,1558.71,0,Loyal Customers,0.15062095776121895,-0.5579623558821025,57.783997,-19.491003,4307
14644.0,50,5,1416.96,5,1416.96,2010-10-21 10:10:00,2009-12-03 16:24:00,3,3,3,333,1286,Mid,1416.96,1416.96,425.09,0.300001411472448,322,64.4,1416.96,1558.66,0,Loyal Customers,-0.03283300533656452,-0.3702475621337155,22.345753,-23.893356,4307
17388.0,56,7,1415.81,7,1415.81,2010-10-15 10:39:00,2009-12-10 11:45:00,2,4,3,243,1287,Mid,1415.81,1415.81,424.74,0.29999788107161274,309,44.142857142857146,1415.81,1557.39,0,Loyal Customers,0.060694770592784344,-0.29853345525411434,25.392027,-11.416809,4307
13895.0,151,2,1415.45,2,1415.45,2010-07-12 10:46:00,2009-12-03 13:09:00,1,2,3,123,1288,Mid,1415.45,1415.45,424.64,0.30000353244551203,221,110.5,1415.45,1557.0,0,Loyal Customers,-0.3043241928326789,0.3855398715233116,12.971549,21.562204,4307
17694.0,147,2,1412.85,2,1412.85,2010-07-16 10:22:00,2010-05-26 08:27:00,1,2,3,123,1289,Mid,1412.85,1412.85,423.85,0.2999964610538982,52,26.0,1412.85,1554.14,0,Loyal Customers,-0.30100290526932233,0.4799672600903363,11.717641,20.672554,4307
14217.0,2,7,1411.91,7,1411.91,2010-12-08 13:28:00,2010-06-30 12:54:00,4,4,3,443,1290,Mid,1411.91,1411.91,423.57,0.2999978752186754,162,23.142857142857142,1411.91,1553.1,0,Loyal Customers,0.12392655988553798,-0.6951276762542729,61.40433,-32.731647,4307
14000.0,50,4,1410.68,4,1410.68,2010-10-21 15:35:00,2009-12-02 09:50:00,3,3,3,333,1291,Mid,1410.68,1410.68,423.2,0.2999971644880483,324,81.0,1410.68,1551.75,0,Loyal Customers,-0.08516501079384636,-0.278956068278859,13.474623,-28.304747,4307
16854.0,53,2,1408.96,2,1408.96,2010-10-18 16:31:00,2010-03-09 14:32:00,2,2,3,223,1292,Mid,1408.96,1408.96,422.69,0.3000014194867136,224,112.0,1408.96,1549.86,0,Loyal Customers,-0.1897515731452127,-0.297356418613117,-12.482659,-17.761595,4307
12378.0,198,1,1407.7,1,1407.7,2010-05-26 14:07:00,2010-05-26 14:07:00,1,1,3,113,1293,Mid,1407.7,1407.7,422.31,0.3,1,1.0,1407.7,1548.47,0,Loyal Customers,-0.41244935171230956,0.8094370156536641,12.456724,46.953625,4307
12877.0,37,8,1406.3700000000001,8,1406.3700000000001,2010-11-03 13:53:00,2010-01-18 10:23:00,3,4,3,343,1294,Mid,1406.3700000000001,1406.3700000000001,421.91,0.2999992889495652,290,36.25,1406.3700000000001,1547.01,0,Loyal Customers,0.13237254045439598,-0.4801060866696308,55.933567,-19.333277,4307
13888.0,40,5,1405.92,5,1405.92,2010-10-31 11:09:00,2010-05-13 11:57:00,3,3,3,333,1295,Mid,1405.92,1405.92,421.78,0.3000028451120974,171,34.2,1405.92,1546.51,0,Loyal Customers,-0.022740806938486225,-0.46914284632554026,26.728338,-29.108604,4307
15611.0,19,13,1405.83,13,1405.83,2010-11-21 11:35:00,2010-01-25 14:50:00,3,4,3,343,1296,Mid,1405.83,1405.83,421.75,0.30000071132355977,300,23.076923076923077,1405.83,1546.41,0,Loyal Customers,0.40704955073994836,-0.7226423542930546,68.32588,-0.9111646,4307
12726.0,23,4,1405.5,4,1405.5,2010-11-17 16:59:00,2010-03-25 16:25:00,3,3,3,333,1297,Mid,1405.5,1405.5,421.65,0.3,238,59.5,1405.5,1546.05,0,Loyal Customers,-0.05373212956155273,-0.5270788920075213,15.193798,-41.05168,4307
14909.0,73,3,1404.68,3,1404.68,2010-09-28 16:56:00,2010-02-14 15:47:00,2,3,3,233,1298,Mid,1404.68,1404.68,421.4,0.2999971523763419,227,75.66666666666667,1404.68,1545.15,0,Loyal Customers,-0.16409868036996178,-0.09293406873296042,0.8895407,-13.911093,4307
12765.0,108,6,1404.58,6,1404.58,2010-08-24 13:51:00,2010-03-08 09:43:00,2,4,3,243,1299,Mid,1404.58,1404.58,421.37,0.2999971521736035,170,28.333333333333332,1404.58,1545.04,0,Loyal Customers,-0.053579726480827844,0.11286172799392581,18.418514,0.25519636,4307
14404.0,5,8,1404.04,8,1404.04,2010-12-05 16:00:00,2009-12-20 14:40:00,4,4,3,443,1300,Mid,1404.04,1404.04,421.21,0.29999857553915843,351,43.875,1404.04,1544.44,0,Loyal Customers,0.16974347297317427,-0.7026880928205185,67.08828,-23.644066,4307
16461.0,226,2,1402.91,2,1402.91,2010-04-28 11:54:00,2010-03-03 13:57:00,1,2,3,123,1301,Mid,1402.91,1402.91,420.87,0.29999786158769987,56,28.0,1402.91,1543.2,0,Loyal Customers,-0.39606709186497446,1.035303292945807,9.743585,58.774498,4307
17075.0,65,6,1402.51,6,1402.51,2010-10-06 13:24:00,2009-12-14 11:24:00,2,4,3,243,1302,Mid,1402.51,1402.51,420.75,0.29999786097781833,297,49.5,1402.51,1542.76,0,Loyal Customers,-0.0029503167238075106,-0.21541214699452127,23.562883,-11.568518,4307
17351.0,63,9,1401.08,9,1401.08,2010-10-08 15:40:00,2009-12-10 18:43:00,2,4,3,243,1303,Mid,1401.08,1401.08,420.32,0.2999971450595255,302,33.55555555555556,1401.08,1541.19,0,Loyal Customers,0.15103359260217236,-0.26884724161350404,38.59845,-6.663575,4307
13764.0,205,3,1400.2,3,1400.2,2010-05-19 15:47:00,2010-03-07 12:56:00,1,3,3,133,1304,Mid,1400.2,1400.2,420.06,0.3,74,24.666666666666668,1400.2,1540.22,0,Loyal Customers,-0.32074192218352815,0.8264511792444327,14.906998,45.94125,4307
15658.0,8,4,1399.3700000000001,4,1399.3700000000001,2010-12-02 10:53:00,2009-12-03 11:19:00,4,3,3,433,1305,Mid,1399.3700000000001,1399.3700000000001,419.81,0.2999992853927124,364,91.0,1399.3700000000001,1539.31,0,Loyal Customers,-0.03714997171099824,-0.6249082952359674,14.880395,-46.62477,4307
15782.0,66,1,1399.36,1,1399.36,2010-10-05 15:43:00,2010-10-05 15:43:00,2,1,3,213,1306,Mid,1399.36,1399.36,419.81,0.3000014292247885,1,1.0,1399.36,1539.3,0,Loyal Customers,-0.25747772930402657,-0.18526798569415703,-23.444632,-4.5922403,4307
13813.0,163,4,1398.6100000000001,4,1398.6100000000001,2010-06-30 08:50:00,2009-12-06 10:16:00,1,3,3,133,1307,Mid,1398.6100000000001,1398.6100000000001,419.58,0.29999785501319165,206,51.5,1398.6100000000001,1538.47,0,Loyal Customers,-0.22094318481665162,0.5384497425299334,16.689348,25.042273,4307
16650.0,56,6,1397.69,6,1397.69,2010-10-15 15:28:00,2010-07-08 14:18:00,2,4,3,243,1308,Mid,1397.69,1397.69,419.31,0.3000021463987007,100,16.666666666666668,1397.69,1537.46,0,Loyal Customers,0.0074364333537972555,-0.3567324421192891,25.039295,-12.888003,4307
16595.0,12,4,1397.59,4,1397.59,2010-11-28 14:15:00,2010-01-17 12:12:00,4,3,3,433,1309,Mid,1397.59,1397.59,419.28,0.3000021465522793,316,79.0,1397.59,1537.35,0,Loyal Customers,-0.04180998639758923,-0.6457114407423851,12.713269,-45.73166,4307
14875.0,77,1,1397.08,1,1397.08,2010-09-24 10:29:00,2010-09-24 10:28:00,2,1,3,213,1310,Mid,1397.08,1397.08,419.12,0.29999713688550406,1,1.0,1397.08,1536.79,0,Loyal Customers,-0.2714790739116892,-0.029356595013181996,-20.473774,-1.5633318,4307
16129.0,43,3,1396.05,3,1396.05,2010-10-28 14:29:00,2010-07-20 12:32:00,3,3,3,333,1311,Mid,1396.05,1396.05,418.82,0.3000035815336127,101,33.666666666666664,1396.05,1535.66,0,Loyal Customers,-0.12923392218037213,-0.42615178433721335,-3.4694414,-35.180008,4307
17603.0,253,3,1393.66,3,1393.66,2010-04-01 11:51:00,2009-12-10 09:44:00,1,3,3,133,1312,Mid,1393.66,1393.66,418.1,0.3000014350702467,113,37.666666666666664,1393.66,1533.03,0,Loyal Customers,-0.3785108597027368,1.1536221878647954,7.486626,65.74234,4307
13647.0,130,4,1393.56,4,1393.56,2010-08-02 10:31:00,2010-04-15 12:55:00,2,3,3,233,1313,Mid,1393.56,1393.56,418.07,0.3000014351732254,109,27.25,1393.56,1532.92,0,Loyal Customers,-0.18228444356464454,0.2332214216453707,14.362428,15.514003,4307
16108.0,70,3,1393.42,3,1393.42,2010-10-01 15:10:00,2010-03-18 14:14:00,2,3,3,233,1314,Mid,1393.42,1393.42,418.03,0.3000028706348409,198,66.0,1393.42,1532.76,0,Loyal Customers,-0.16175077063466714,-0.21548998879359244,-0.70599306,-17.223461,4307
13246.0,29,5,1390.23,5,1390.23,2010-11-11 12:54:00,2010-07-02 13:36:00,3,3,3,333,1315,Mid,1390.23,1390.23,417.07,0.30000071930543865,132,26.4,1390.23,1529.25,0,Loyal Customers,-0.01276262765375578,-0.5131672138353889,27.986214,-32.016464,4307
16755.0,103,4,1389.25,4,1389.25,2010-08-29 15:45:00,2009-12-09 14:25:00,2,3,3,233,1316,Mid,1389.25,1389.25,416.78,0.3000035990642433,264,66.0,1389.25,1528.18,0,Loyal Customers,-0.15078957435785187,-0.0031085536167030454,9.115661,-0.2844291,4307
15326.0,245,4,1388.81,4,1388.81,2010-04-09 15:22:00,2009-12-01 13:19:00,1,3,3,133,1317,Mid,1388.81,1388.81,416.64,0.29999783987730505,130,32.5,1388.81,1527.69,0,Loyal Customers,-0.3197250010310703,1.1406232280366655,9.600936,64.77008,4307
15141.0,93,7,1388.47,7,1388.47,2010-09-08 11:33:00,2010-03-28 15:58:00,2,4,3,243,1318,Mid,1388.47,1388.47,416.54,0.2999992797827825,164,23.428571428571427,1388.47,1527.32,0,Loyal Customers,0.012289794737063386,-0.05214872765414929,20.06415,-2.4318974,4307
15732.0,8,9,1387.95,9,1387.95,2010-12-02 15:00:00,2010-02-04 10:10:00,4,4,3,443,1319,Mid,1387.95,1387.95,416.38,0.29999639756475377,302,33.55555555555556,1387.95,1526.74,0,Loyal Customers,0.21372804760748887,-0.6600763440308849,68.1353,-11.386103,4307
